address,time,rssi
0e:81:70:7d:a4:51,57819.15316,-67
68:ca:ac:61:4e:bf,57819.20152,-85
13:36:96:f2:66:a8,57819.22003,-68
12:61:03:8c:1e:fd,57819.509527,-63
15:be:24:b3:83:65,57819.613437,-91
13:36:96:f2:66:a8,57819.763159,-62
12:61:03:8c:1e:fd,57819.780201,-62
68:ca:ac:61:4e:bf,57819.788626,-86
3c:73:11:c4:bf:2c,57819.801572,-74
67:76:3e:43:73:e5,57820.031907,-73
15:be:24:b3:83:65,57820.162318,-92
0e:81:70:7d:a4:51,57820.245572,-64
3d:c6:e1:f9:a4:2b,57820.27169,-88
67:76:3e:43:73:e5,57820.311525,-78
68:ca:ac:61:4e:bf,57820.363127,-86
68:ca:ac:61:4e:bf,57820.639716,-86
0e:81:70:7d:a4:51,57820.78909,-69
13:36:96:f2:66:a8,57820.853447,-66
3c:73:11:c4:bf:2c,57820.902258,-83
15:be:24:b3:83:65,57820.983379,-92
12:61:03:8c:1e:fd,57821.154628,-61
0f:d5:ee:91:21:1a,57821.177112,-88
0e:81:70:7d:a4:51,57821.343176,-68
3d:c6:e1:f9:a4:2b,57821.361806,-91
67:76:3e:43:73:e5,57821.462054,-76
13:36:96:f2:66:a8,57821.669101,-66
12:61:03:8c:1e:fd,57821.712545,-60
3c:73:11:c4:bf:2c,57821.734086,-83
0e:81:70:7d:a4:51,57821.889593,-65
3d:c6:e1:f9:a4:2b,57821.918216,-82
68:ca:ac:61:4e:bf,57822.07069,-87
12:61:03:8c:1e:fd,57822.262282,-58
3c:73:11:c4:bf:2c,57822.284622,-75
0e:81:70:7d:a4:51,57822.433478,-60
13:36:96:f2:66:a8,57822.50591,-60
0f:d5:ee:91:21:1a,57822.556798,-88
0e:81:70:7d:a4:51,57822.711232,-64
3d:c6:e1:f9:a4:2b,57822.749262,-92
12:61:03:8c:1e:fd,57822.815744,-45
3c:73:11:c4:bf:2c,57822.843812,-73
67:76:3e:43:73:e5,57822.891534,-65
13:36:96:f2:66:a8,57823.022169,-64
68:ca:ac:61:4e:bf,57823.230834,-86
0e:81:70:7d:a4:51,57823.267254,-60
3d:c6:e1:f9:a4:2b,57823.299851,-82
3c:73:11:c4:bf:2c,57823.393686,-81
67:76:3e:43:73:e5,57823.456846,-74
12:61:03:8c:1e:fd,57823.632318,-44
3d:c6:e1:f9:a4:2b,57823.848555,-80
12:61:03:8c:1e:fd,57823.903721,-51
67:76:3e:43:73:e5,57824.029006,-69
0e:81:70:7d:a4:51,57824.093,-65
3c:73:11:c4:bf:2c,57824.216263,-83
3d:c6:e1:f9:a4:2b,57824.391703,-82
67:76:3e:43:73:e5,57824.602116,-86
0e:81:70:7d:a4:51,57824.647594,-64
3c:73:11:c4:bf:2c,57824.763774,-73
0f:d5:ee:91:21:1a,57824.76969,-83
0e:81:70:7d:a4:51,57824.923464,-62
67:76:3e:43:73:e5,57825.171537,-83
13:36:96:f2:66:a8,57825.196909,-62
12:61:03:8c:1e:fd,57825.263747,-77
3c:73:11:c4:bf:2c,57825.598527,-73
12:61:03:8c:1e:fd,57825.803109,-62
0f:d5:ee:91:21:1a,57825.874299,-81
