address,time,rssi
52:6b:4c:d4:73:08,61111.594507,-82
38:a3:0f:d9:f7:56,61111.634155,-71
3c:e6:0b:b4:96:5f,61111.802965,-80
3d:2e:23:0e:ba:70,61111.838325,-76
35:53:cd:7e:6e:fd,61111.902323,-87
52:6b:4c:d4:73:08,61112.168749,-84
35:53:cd:7e:6e:fd,61112.454993,-90
3c:e6:0b:b4:96:5f,61112.624142,-86
3d:2e:23:0e:ba:70,61112.929554,-77
35:53:cd:7e:6e:fd,61113.275855,-90
38:a3:0f:d9:f7:56,61113.288958,-71
3c:e6:0b:b4:96:5f,61113.449113,-82
3d:2e:23:0e:ba:70,61113.477939,-79
38:a3:0f:d9:f7:56,61113.569038,-66
3c:e6:0b:b4:96:5f,61113.990403,-81
3d:2e:23:0e:ba:70,61114.01959,-79
38:a3:0f:d9:f7:56,61114.120446,-75
52:6b:4c:d4:73:08,61114.192652,-90
38:a3:0f:d9:f7:56,61114.400745,-61
52:6b:4c:d4:73:08,61114.483613,-90
3d:2e:23:0e:ba:70,61114.562827,-79
3c:e6:0b:b4:96:5f,61114.82963,-84
35:53:cd:7e:6e:fd,61114.931013,-78
38:a3:0f:d9:f7:56,61114.94305,-76
26:50:6c:b4:da:1a,61115.364435,-95
3d:2e:23:0e:ba:70,61115.393269,-80
3c:e6:0b:b4:96:5f,61115.645945,-77
35:53:cd:7e:6e:fd,61115.74739,-78
38:a3:0f:d9:f7:56,61115.77793,-66
52:6b:4c:d4:73:08,61115.919572,-88
3c:e6:0b:b4:96:5f,61116.754738,-81
52:6b:4c:d4:73:08,61116.772179,-91
38:a3:0f:d9:f7:56,61116.872879,-80
3d:2e:23:0e:ba:70,61117.008352,-78
35:53:cd:7e:6e:fd,61117.128403,-73
3c:e6:0b:b4:96:5f,61117.30112,-67
52:6b:4c:d4:73:08,61117.348283,-93
3d:2e:23:0e:ba:70,61117.552716,-79
3c:e6:0b:b4:96:5f,61117.57455,-81
38:a3:0f:d9:f7:56,61117.709472,-74
22:97:03:59:fd:ca,61117.940693,-95
3d:2e:23:0e:ba:70,61118.095941,-78
3c:e6:0b:b4:96:5f,61118.123808,-69
35:53:cd:7e:6e:fd,61118.219892,-72
38:a3:0f:d9:f7:56,61118.524472,-71
3c:e6:0b:b4:96:5f,61118.942056,-84
35:53:cd:7e:6e:fd,61119.053409,-72
38:a3:0f:d9:f7:56,61119.08203,-71
35:53:cd:7e:6e:fd,61119.600678,-78
52:6b:4c:d4:73:08,61119.625698,-93
3d:2e:23:0e:ba:70,61119.744833,-78
38:a3:0f:d9:f7:56,61119.914343,-78
3c:e6:0b:b4:96:5f,61120.043626,-69
35:53:cd:7e:6e:fd,61120.147313,-72
3d:2e:23:0e:ba:70,61120.267563,-80
38:a3:0f:d9:f7:56,61120.461808,-72
35:53:cd:7e:6e:fd,61120.697216,-78
3d:2e:23:0e:ba:70,61120.808653,-79
38:a3:0f:d9:f7:56,61121.01633,-71
52:6b:4c:d4:73:08,61121.057237,-87
3c:e6:0b:b4:96:5f,61121.421118,-68
35:53:cd:7e:6e:fd,61121.521243,-72
3d:2e:23:0e:ba:70,61121.623587,-78
3c:e6:0b:b4:96:5f,61121.968666,-69
35:53:cd:7e:6e:fd,61122.08342,-72
3d:2e:23:0e:ba:70,61122.190308,-79
38:a3:0f:d9:f7:56,61122.388423,-75
3c:e6:0b:b4:96:5f,61122.789923,-68
35:53:cd:7e:6e:fd,61123.193137,-74
38:a3:0f:d9:f7:56,61123.208664,-64
3c:e6:0b:b4:96:5f,61123.350265,-81
35:53:cd:7e:6e:fd,61123.727928,-72
38:a3:0f:d9:f7:56,61123.760597,-75
52:6b:4c:d4:73:08,61123.915981,-88
3d:2e:23:0e:ba:70,61124.084432,-78
3c:e6:0b:b4:96:5f,61124.189702,-82
35:53:cd:7e:6e:fd,61124.27899,-74
38:a3:0f:d9:f7:56,61124.31357,-64
52:6b:4c:d4:73:08,61124.489786,-90
26:50:6c:b4:da:1a,61124.606102,-97
3d:2e:23:0e:ba:70,61124.606598,-79
38:a3:0f:d9:f7:56,61124.868337,-85
3d:2e:23:0e:ba:70,61124.879937,-78
22:97:03:59:fd:ca,61125.008046,-94
35:53:cd:7e:6e:fd,61125.109638,-77
3c:e6:0b:b4:96:5f,61125.279648,-83
38:a3:0f:d9:f7:56,61125.414312,-69
3d:2e:23:0e:ba:70,61125.444547,-79
22:97:03:59:fd:ca,61125.550346,-93
3c:e6:0b:b4:96:5f,61125.839502,-82
35:53:cd:7e:6e:fd,61125.942184,-74
3d:2e:23:0e:ba:70,61126.244893,-79
52:6b:4c:d4:73:08,61126.502955,-79
38:a3:0f:d9:f7:56,61126.515019,-72
35:53:cd:7e:6e:fd,61126.761171,-78
38:a3:0f:d9:f7:56,61126.788917,-70
3d:2e:23:0e:ba:70,61126.792063,-79
26:50:6c:b4:da:1a,61127.032647,-90
52:6b:4c:d4:73:08,61127.065627,-85
3c:e6:0b:b4:96:5f,61127.208539,-68
38:a3:0f:d9:f7:56,61127.337219,-68
52:6b:4c:d4:73:08,61127.628339,-84
3c:e6:0b:b4:96:5f,61128.032622,-69
3d:2e:23:0e:ba:70,61128.15343,-79
38:a3:0f:d9:f7:56,61128.435626,-67
35:53:cd:7e:6e:fd,61128.70123,-77
3d:2e:23:0e:ba:70,61128.701922,-79
3c:e6:0b:b4:96:5f,61128.862186,-68
35:53:cd:7e:6e:fd,61128.972769,-72
38:a3:0f:d9:f7:56,61129.265052,-70
52:6b:4c:d4:73:08,61129.396637,-87
22:97:03:59:fd:ca,61129.631391,-94
3c:e6:0b:b4:96:5f,61129.677281,-68
3d:2e:23:0e:ba:70,61130.061179,-79
35:53:cd:7e:6e:fd,61130.084809,-78
38:a3:0f:d9:f7:56,61130.094322,-71
3c:e6:0b:b4:96:5f,61130.493954,-68
35:53:cd:7e:6e:fd,61130.642626,-74
3d:2e:23:0e:ba:70,61130.878209,-80
38:a3:0f:d9:f7:56,61130.916422,-71
