address,time,rssi
0d:4b:ab:fe:4b:32,56893.000263,-83
0e:79:3e:8b:b7:19,56893.217421,-72
1c:33:59:11:31:23,56893.456573,-62
0e:79:3e:8b:b7:19,56893.49541,-81
0e:81:70:7d:a4:51,56893.523912,-84
0c:37:44:e6:59:8b,56893.598056,-65
3e:db:f4:15:8b:e5,56893.861379,-95
1c:33:59:11:31:23,56893.998097,-62
0e:79:3e:8b:b7:19,56894.047281,-73
0e:81:70:7d:a4:51,56894.073434,-87
0c:37:44:e6:59:8b,56894.145284,-58
6e:fe:3f:63:01:03,56894.17719,-82
6e:fe:3f:63:01:03,56894.463358,-83
0f:d5:ee:91:21:1a,56894.710397,-91
1c:33:59:11:31:23,56894.810062,-61
0e:79:3e:8b:b7:19,56894.865878,-74
0e:81:70:7d:a4:51,56894.882505,-98
0d:4b:ab:fe:4b:32,56895.213385,-87
6e:fe:3f:63:01:03,56895.343722,-95
1c:33:59:11:31:23,56895.351274,-61
3a:5a:a9:59:b5:33,56895.500493,-85
0c:37:44:e6:59:8b,56895.51129,-75
1c:33:59:11:31:23,56895.621866,-57
0e:81:70:7d:a4:51,56895.707438,-83
0e:79:3e:8b:b7:19,56895.96366,-76
0d:4b:ab:fe:4b:32,56896.042013,-89
0f:d5:ee:91:21:1a,56896.082021,-91
6e:fe:3f:63:01:03,56896.191146,-71
0e:81:70:7d:a4:51,56896.252544,-79
0c:37:44:e6:59:8b,56896.332535,-50
6e:fe:3f:63:01:03,56896.47031,-66
1c:33:59:11:31:23,56896.715677,-65
0e:79:3e:8b:b7:19,56896.783951,-81
0d:4b:ab:fe:4b:32,56896.86944,-82
0e:81:70:7d:a4:51,56897.082115,-79
6e:fe:3f:63:01:03,56897.339106,-70
0c:37:44:e6:59:8b,56897.434168,-45
6e:fe:3f:63:01:03,56897.627718,-85
3e:db:f4:15:8b:e5,56897.665933,-96
0d:4b:ab:fe:4b:32,56897.690745,-85
0c:37:44:e6:59:8b,56897.713331,-58
0f:d5:ee:91:21:1a,56897.73008,-89
1c:33:59:11:31:23,56898.075421,-63
0e:81:70:7d:a4:51,56898.18403,-81
0d:4b:ab:fe:4b:32,56898.242764,-92
3a:5a:a9:59:b5:33,56898.539121,-96
0c:37:44:e6:59:8b,56898.541897,-56
0f:d5:ee:91:21:1a,56898.555181,-91
1c:33:59:11:31:23,56898.621214,-60
0e:79:3e:8b:b7:19,56898.69153,-81
0e:81:70:7d:a4:51,56898.73383,-78
0d:4b:ab:fe:4b:32,56899.062863,-90
0c:37:44:e6:59:8b,56899.089335,-68
1c:33:59:11:31:23,56899.162981,-62
0e:81:70:7d:a4:51,56899.562652,-81
0d:4b:ab:fe:4b:32,56899.606954,-86
0c:37:44:e6:59:8b,56899.63711,-68
1c:33:59:11:31:23,56899.703121,-56
0e:79:3e:8b:b7:19,56899.781586,-84
3a:5a:a9:59:b5:33,56899.905822,-85
6e:fe:3f:63:01:03,56899.92479,-95
