address,time,rssi
74:a3:a6:fe:67:82,61618.016377,-84
2e:83:08:11:fc:33,61618.058532,-93
16:24:92:35:32:5a,61618.07892,-93
3d:2e:23:0e:ba:70,61618.211075,-79
74:a3:a6:fe:67:82,61618.291475,-88
3c:e6:0b:b4:96:5f,61618.367682,-79
38:a3:0f:d9:f7:56,61618.716022,-67
16:24:92:35:32:5a,61618.896297,-85
29:bd:0f:13:62:33,61618.919852,-82
3c:e6:0b:b4:96:5f,61619.200826,-78
3d:2e:23:0e:ba:70,61619.304284,-76
74:a3:a6:fe:67:82,61619.44141,-84
35:53:cd:7e:6e:fd,61619.530872,-82
38:a3:0f:d9:f7:56,61619.54347,-73
29:bd:0f:13:62:33,61620.014925,-79
3c:e6:0b:b4:96:5f,61620.027885,-75
38:a3:0f:d9:f7:56,61620.092169,-62
3d:2e:23:0e:ba:70,61620.139625,-77
3c:e6:0b:b4:96:5f,61620.60015,-80
38:a3:0f:d9:f7:56,61620.634994,-68
35:53:cd:7e:6e:fd,61620.89611,-82
38:a3:0f:d9:f7:56,61620.909718,-68
3c:e6:0b:b4:96:5f,61621.132782,-80
74:a3:a6:fe:67:82,61621.153007,-87
3d:2e:23:0e:ba:70,61621.212816,-79
74:a3:a6:fe:67:82,61621.447144,-87
16:24:92:35:32:5a,61621.60832,-94
29:bd:0f:13:62:33,61621.676473,-81
3c:e6:0b:b4:96:5f,61621.684358,-75
29:bd:0f:13:62:33,61621.950569,-78
3c:e6:0b:b4:96:5f,61621.957058,-75
38:a3:0f:d9:f7:56,61622.013333,-54
74:a3:a6:fe:67:82,61622.309115,-82
35:53:cd:7e:6e:fd,61622.542267,-82
3d:2e:23:0e:ba:70,61622.569623,-89
3c:e6:0b:b4:96:5f,61622.786789,-73
38:a3:0f:d9:f7:56,61622.836652,-62
74:a3:a6:fe:67:82,61622.874074,-77
29:bd:0f:13:62:33,61623.035802,-84
35:53:cd:7e:6e:fd,61623.083218,-77
38:a3:0f:d9:f7:56,61623.105921,-53
3c:e6:0b:b4:96:5f,61623.341459,-77
74:a3:a6:fe:67:82,61623.453677,-69
35:53:cd:7e:6e:fd,61623.63118,-85
38:a3:0f:d9:f7:56,61623.656759,-46
74:a3:a6:fe:67:82,61623.725281,-68
3d:2e:23:0e:ba:70,61623.854348,-83
74:a3:a6:fe:67:82,61624.01429,-72
3d:2e:23:0e:ba:70,61624.127274,-87
29:bd:0f:13:62:33,61624.13605,-84
38:a3:0f:d9:f7:56,61624.205056,-55
2e:83:08:11:fc:33,61624.622309,-94
3c:e6:0b:b4:96:5f,61624.737621,-73
35:53:cd:7e:6e:fd,61624.73819,-83
3d:2e:23:0e:ba:70,61624.939711,-80
38:a3:0f:d9:f7:56,61625.026336,-51
74:a3:a6:fe:67:82,61625.175444,-87
3d:2e:23:0e:ba:70,61625.215922,-85
29:bd:0f:13:62:33,61625.243382,-88
3c:e6:0b:b4:96:5f,61625.53137,-73
35:53:cd:7e:6e:fd,61625.550174,-75
4c:e7:20:02:7d:b4,61625.617049,-94
74:a3:a6:fe:67:82,61625.747235,-85
3d:2e:23:0e:ba:70,61625.763374,-84
29:bd:0f:13:62:33,61625.797608,-93
3c:e6:0b:b4:96:5f,61626.079096,-77
3d:2e:23:0e:ba:70,61626.30846,-82
29:bd:0f:13:62:33,61626.35321,-81
38:a3:0f:d9:f7:56,61626.395125,-62
16:24:92:35:32:5a,61626.493305,-93
74:a3:a6:fe:67:82,61626.590285,-87
35:53:cd:7e:6e:fd,61626.921594,-82
