address,time,rssi
62:90:51:30:9c:41,58022.107393,-90
12:61:03:8c:1e:fd,58022.446178,-60
3d:c6:e1:f9:a4:2b,58022.571838,-85
75:aa:77:2a:88:fb,58022.627,-79
3c:73:11:c4:bf:2c,58022.783648,-72
15:be:24:b3:83:65,58022.882575,-84
0e:81:70:7d:a4:51,58023.070455,-78
75:aa:77:2a:88:fb,58023.197023,-85
62:90:51:30:9c:41,58023.246856,-88
12:61:03:8c:1e:fd,58023.278465,-58
13:36:96:f2:66:a8,58023.37963,-65
33:45:71:38:2f:58,58023.398228,-85
15:be:24:b3:83:65,58023.436087,-90
75:aa:77:2a:88:fb,58023.485876,-75
33:45:71:38:2f:58,58023.672884,-87
15:be:24:b3:83:65,58023.715855,-90
3c:73:11:c4:bf:2c,58023.888857,-71
13:36:96:f2:66:a8,58023.924176,-78
3d:c6:e1:f9:a4:2b,58023.95675,-86
75:aa:77:2a:88:fb,58024.059572,-65
12:61:03:8c:1e:fd,58024.092557,-60
0e:81:70:7d:a4:51,58024.174792,-75
62:90:51:30:9c:41,58024.395955,-89
75:aa:77:2a:88:fb,58024.638259,-75
62:90:51:30:9c:41,58024.685644,-88
3c:73:11:c4:bf:2c,58024.719236,-77
0e:81:70:7d:a4:51,58025.008102,-81
13:36:96:f2:66:a8,58025.019685,-64
33:45:71:38:2f:58,58025.045794,-86
3d:c6:e1:f9:a4:2b,58025.059722,-87
12:61:03:8c:1e:fd,58025.187677,-63
62:90:51:30:9c:41,58025.254749,-86
33:45:71:38:2f:58,58025.593333,-90
15:be:24:b3:83:65,58025.6332,-90
12:61:03:8c:1e:fd,58025.734684,-57
3c:73:11:c4:bf:2c,58025.822481,-73
62:90:51:30:9c:41,58025.844127,-91
75:aa:77:2a:88:fb,58026.067195,-63
12:61:03:8c:1e:fd,58026.279287,-44
0e:81:70:7d:a4:51,58026.38509,-77
62:90:51:30:9c:41,58026.392938,-88
75:aa:77:2a:88:fb,58026.640406,-53
62:90:51:30:9c:41,58026.674254,-90
33:45:71:38:2f:58,58026.699585,-89
13:36:96:f2:66:a8,58027.200668,-77
3c:73:11:c4:bf:2c,58027.206123,-69
75:aa:77:2a:88:fb,58027.213033,-57
0e:81:70:7d:a4:51,58027.49106,-75
13:36:96:f2:66:a8,58027.747489,-70
0e:81:70:7d:a4:51,58027.758562,-74
33:45:71:38:2f:58,58027.805166,-88
12:61:03:8c:1e:fd,58027.930396,-52
62:90:51:30:9c:41,58028.109344,-86
3c:73:11:c4:bf:2c,58028.311705,-68
0e:81:70:7d:a4:51,58028.314554,-68
33:45:71:38:2f:58,58028.355366,-84
13:36:96:f2:66:a8,58028.558896,-68
13:36:96:f2:66:a8,58028.829477,-75
33:45:71:38:2f:58,58028.906818,-90
75:aa:77:2a:88:fb,58028.928589,-76
15:be:24:b3:83:65,58028.975697,-89
12:61:03:8c:1e:fd,58029.035909,-70
3c:73:11:c4:bf:2c,58029.120734,-79
0e:81:70:7d:a4:51,58029.147449,-69
3d:c6:e1:f9:a4:2b,58029.193868,-86
62:90:51:30:9c:41,58029.243107,-92
13:36:96:f2:66:a8,58029.37348,-62
12:61:03:8c:1e:fd,58029.589871,-61
15:be:24:b3:83:65,58029.8067,-86
13:36:96:f2:66:a8,58029.919334,-82
0e:81:70:7d:a4:51,58029.98044,-74
12:61:03:8c:1e:fd,58030.138596,-56
3c:73:11:c4:bf:2c,58030.228336,-74
3d:c6:e1:f9:a4:2b,58030.283541,-85
13:36:96:f2:66:a8,58030.463618,-63
15:be:24:b3:83:65,58030.636579,-92
12:61:03:8c:1e:fd,58030.6933,-72
13:36:96:f2:66:a8,58030.734996,-67
0e:81:70:7d:a4:51,58030.809655,-69
