address,time,rssi
6e:fe:3f:63:01:03,56849.17109,-93
0e:81:70:7d:a4:51,56849.210292,-79
01:97:8b:36:3f:b4,56849.334257,-85
0c:37:44:e6:59:8b,56849.384565,-72
6e:fe:3f:63:01:03,56849.738592,-88
0e:79:3e:8b:b7:19,56849.777797,-78
0e:81:70:7d:a4:51,56850.03446,-83
1c:33:59:11:31:23,56850.203891,-66
01:97:8b:36:3f:b4,56850.40286,-80
1c:33:59:11:31:23,56850.747781,-65
0c:37:44:e6:59:8b,56850.768659,-70
0e:79:3e:8b:b7:19,56850.880819,-74
3a:5a:a9:59:b5:33,56850.902725,-94
0e:81:70:7d:a4:51,56851.140048,-88
01:97:8b:36:3f:b4,56851.228935,-84
0e:81:70:7d:a4:51,56851.419767,-84
0f:d5:ee:91:21:1a,56851.463573,-90
1c:33:59:11:31:23,56851.564916,-68
0c:37:44:e6:59:8b,56851.58855,-72
0e:81:70:7d:a4:51,56851.971631,-86
0e:79:3e:8b:b7:19,56851.978485,-73
1c:33:59:11:31:23,56852.106704,-66
3a:5a:a9:59:b5:33,56852.271375,-87
0f:d5:ee:91:21:1a,56852.287217,-89
1c:33:59:11:31:23,56852.379539,-64
0c:37:44:e6:59:8b,56852.433457,-66
0e:81:70:7d:a4:51,56852.521669,-88
0e:79:3e:8b:b7:19,56852.530882,-75
3a:5a:a9:59:b5:33,56852.816571,-89
1c:33:59:11:31:23,56852.922614,-66
0c:37:44:e6:59:8b,56852.956714,-67
0e:81:70:7d:a4:51,56853.084874,-88
01:97:8b:36:3f:b4,56853.165815,-82
0e:81:70:7d:a4:51,56853.343043,-86
01:97:8b:36:3f:b4,56853.445854,-82
1c:33:59:11:31:23,56853.469355,-65
3a:5a:a9:59:b5:33,56853.639867,-87
0e:81:70:7d:a4:51,56853.890979,-79
0e:79:3e:8b:b7:19,56854.180315,-78
0c:37:44:e6:59:8b,56854.597051,-56
6e:fe:3f:63:01:03,56854.625853,-80
0e:79:3e:8b:b7:19,56854.728284,-74
21:c4:de:0a:b3:8e,56854.945352,-94
0e:81:70:7d:a4:51,56855.001172,-80
3e:db:f4:15:8b:e5,56855.020745,-95
1c:33:59:11:31:23,56855.104635,-60
3a:5a:a9:59:b5:33,56855.276184,-88
01:97:8b:36:3f:b4,56855.364727,-82
0e:79:3e:8b:b7:19,56855.556768,-73
0e:81:70:7d:a4:51,56855.557294,-85
6e:fe:3f:63:01:03,56855.770063,-87
01:97:8b:36:3f:b4,56855.909954,-82
3e:db:f4:15:8b:e5,56856.105871,-97
1c:33:59:11:31:23,56856.196085,-64
0c:37:44:e6:59:8b,56856.229581,-69
0e:81:70:7d:a4:51,56856.376847,-80
01:97:8b:36:3f:b4,56856.468533,-83
1c:33:59:11:31:23,56856.48554,-61
21:c4:de:0a:b3:8e,56856.592969,-92
0e:79:3e:8b:b7:19,56856.653528,-74
3a:5a:a9:59:b5:33,56856.66013,-87
0c:37:44:e6:59:8b,56856.780293,-62
1c:33:59:11:31:23,56857.008283,-62
0e:81:70:7d:a4:51,56857.197369,-86
01:97:8b:36:3f:b4,56857.291598,-81
0e:79:3e:8b:b7:19,56857.471985,-74
1c:33:59:11:31:23,56857.549596,-63
01:97:8b:36:3f:b4,56857.568797,-81
0c:37:44:e6:59:8b,56857.606382,-61
0e:79:3e:8b:b7:19,56858.015021,-73
6e:fe:3f:63:01:03,56858.056418,-71
1c:33:59:11:31:23,56858.0976,-61
0c:37:44:e6:59:8b,56858.157112,-53
0c:37:44:e6:59:8b,56858.435226,-51
0e:81:70:7d:a4:51,56858.574473,-79
6e:fe:3f:63:01:03,56858.629767,-80
01:97:8b:36:3f:b4,56858.663737,-81
3a:5a:a9:59:b5:33,56858.869049,-91
0f:d5:ee:91:21:1a,56858.904636,-96
0c:37:44:e6:59:8b,56858.986481,-55
0e:79:3e:8b:b7:19,56859.112104,-73
1c:33:59:11:31:23,56859.183944,-60
6e:fe:3f:63:01:03,56859.204859,-79
01:97:8b:36:3f:b4,56859.217763,-81
1c:33:59:11:31:23,56859.455005,-62
0c:37:44:e6:59:8b,56859.530652,-61
0e:81:70:7d:a4:51,56859.683672,-85
01:97:8b:36:3f:b4,56859.765443,-80
6e:fe:3f:63:01:03,56859.777671,-86
0e:79:3e:8b:b7:19,56859.942669,-78
1c:33:59:11:31:23,56859.996637,-62
01:97:8b:36:3f:b4,56860.315345,-10
6e:fe:3f:63:01:03,56860.342029,-85
0c:37:44:e6:59:8b,56860.363835,-67
0e:79:3e:8b:b7:19,56860.487129,-74
0e:81:70:7d:a4:51,56860.505326,-88
0c:37:44:e6:59:8b,56860.642969,-60
1c:33:59:11:31:23,56860.808831,-62
6e:fe:3f:63:01:03,56860.921466,-85
21:c4:de:0a:b3:8e,56861.007744,-91
0c:37:44:e6:59:8b,56861.187623,-77
0e:79:3e:8b:b7:19,56861.306387,-79
1c:33:59:11:31:23,56861.352614,-60
0d:4b:ab:fe:4b:32,56861.544793,-77
0c:37:44:e6:59:8b,56861.734158,-70
3e:db:f4:15:8b:e5,56861.812975,-93
0e:79:3e:8b:b7:19,56862.133741,-74
1c:33:59:11:31:23,56862.170938,-63
0e:81:70:7d:a4:51,56862.432075,-86
0c:37:44:e6:59:8b,56862.56001,-71
0d:4b:ab:fe:4b:32,56862.668397,-82
0e:79:3e:8b:b7:19,56862.683361,-73
0e:81:70:7d:a4:51,56862.711957,-83
6e:fe:3f:63:01:03,56862.923938,-82
