address,time,rssi
18:b3:76:b3:9d:38,54789.163693,-61
20:1f:ad:0e:93:19,54789.321719,-80
08:83:d2:d4:dc:44,54789.544883,-89
23:de:a1:86:d4:f4,54789.545402,-82
64:fe:f0:6b:ab:17,54789.708929,-77
08:83:d2:d4:dc:44,54790.08412,-88
0a:6c:c8:de:a6:32,54790.094109,-84
20:1f:ad:0e:93:19,54790.139948,-79
18:b3:76:b3:9d:38,54790.271732,-64
64:fe:f0:6b:ab:17,54790.288304,-81
19:6c:ec:38:91:a2,54790.480268,-90
64:fe:f0:6b:ab:17,54790.646405,-77
23:de:a1:86:d4:f4,54790.646928,-82
1e:86:82:51:02:3d,54790.923986,-97
0a:6c:c8:de:a6:32,54790.928918,-85
23:de:a1:86:d4:f4,54791.200227,-80
0a:6c:c8:de:a6:32,54791.203894,-88
18:b3:76:b3:9d:38,54791.377243,-63
64:fe:f0:6b:ab:17,54791.43134,-73
20:1f:ad:0e:93:19,54791.594677,-81
0a:6c:c8:de:a6:32,54791.752598,-85
19:6c:ec:38:91:a2,54791.826557,-84
19:6c:ec:38:91:a2,54792.105308,-82
08:83:d2:d4:dc:44,54792.282023,-89
64:fe:f0:6b:ab:17,54792.285077,-75
23:de:a1:86:d4:f4,54792.304521,-87
20:1f:ad:0e:93:19,54792.332069,-82
18:b3:76:b3:9d:38,54793.008671,-55
0f:7a:05:ad:a2:e2,54793.029714,-94
64:fe:f0:6b:ab:17,54793.145246,-65
18:b3:76:b3:9d:38,54793.28679,-48
08:83:d2:d4:dc:44,54793.380675,-85
20:1f:ad:0e:93:19,54793.432404,-73
19:6c:ec:38:91:a2,54794.317353,-86
64:fe:f0:6b:ab:17,54794.320803,-70
08:83:d2:d4:dc:44,54794.501302,-95
64:fe:f0:6b:ab:17,54794.879105,-70
1e:86:82:51:02:3d,54795.003735,-94
20:1f:ad:0e:93:19,54795.100247,-72
0f:7a:05:ad:a2:e2,54795.233575,-94
20:1f:ad:0e:93:19,54795.373596,-72
19:6c:ec:38:91:a2,54795.703974,-85
18:b3:76:b3:9d:38,54796.049972,-60
1e:86:82:51:02:3d,54796.115789,-94
23:de:a1:86:d4:f4,54796.144792,-83
20:1f:ad:0e:93:19,54796.200183,-72
0a:6c:c8:de:a6:32,54796.413971,-88
23:de:a1:86:d4:f4,54796.419064,-89
18:b3:76:b3:9d:38,54796.593959,-59
19:6c:ec:38:91:a2,54796.796394,-87
64:fe:f0:6b:ab:17,54796.876355,-82
18:b3:76:b3:9d:38,54797.430344,-67
20:1f:ad:0e:93:19,54797.567275,-70
64:fe:f0:6b:ab:17,54797.753181,-82
23:de:a1:86:d4:f4,54797.807403,-83
64:fe:f0:6b:ab:17,54798.049383,-88
18:b3:76:b3:9d:38,54798.269062,-65
64:fe:f0:6b:ab:17,54798.320201,-82
23:de:a1:86:d4:f4,54798.365209,-85
20:1f:ad:0e:93:19,54798.671624,-70
18:b3:76:b3:9d:38,54798.812301,-71
