address,time,rssi
3c:2c:ee:21:2c:f4,55856.040036,-81
6d:86:5e:0a:19:69,55856.144035,-90
22:6c:bd:95:72:cc,55856.199705,-68
1c:e2:4a:e8:52:ab,55856.256415,-73
19:6c:ec:38:91:a2,55856.263487,-64
20:1f:ad:0e:93:19,55856.480748,-78
1c:e2:4a:e8:52:ab,55856.537378,-88
3c:2c:ee:21:2c:f4,55856.589663,-73
08:11:97:fe:a6:24,55856.702598,-89
6d:86:5e:0a:19:69,55856.962563,-91
22:6c:bd:95:72:cc,55857.017758,-65
20:1f:ad:0e:93:19,55857.039103,-82
1c:e2:4a:e8:52:ab,55857.083026,-72
19:6c:ec:38:91:a2,55857.097256,-64
1c:e2:4a:e8:52:ab,55857.6261,-87
6d:86:5e:0a:19:69,55857.827313,-92
19:6c:ec:38:91:a2,55857.914736,-64
3c:2c:ee:21:2c:f4,55857.965413,-72
25:3c:7f:b8:e8:4a,55858.3685,-88
6d:86:5e:0a:19:69,55858.691448,-88
3c:2c:ee:21:2c:f4,55858.784765,-68
22:6c:bd:95:72:cc,55858.919436,-69
6d:86:5e:0a:19:69,55858.968879,-91
25:3c:7f:b8:e8:4a,55859.198114,-87
1c:e2:4a:e8:52:ab,55859.271256,-89
3c:2c:ee:21:2c:f4,55859.336185,-67
19:6c:ec:38:91:a2,55859.580138,-64
3c:2c:ee:21:2c:f4,55859.606449,-66
08:11:97:fe:a6:24,55859.727763,-90
22:6c:bd:95:72:cc,55859.737881,-66
20:1f:ad:0e:93:19,55859.778778,-78
08:11:97:fe:a6:24,55860.275657,-92
22:6c:bd:95:72:cc,55860.282789,-65
25:3c:7f:b8:e8:4a,55860.300143,-88
19:6c:ec:38:91:a2,55860.401372,-67
3c:2c:ee:21:2c:f4,55860.429738,-74
1c:e2:4a:e8:52:ab,55860.644488,-78
19:6c:ec:38:91:a2,55860.679019,-63
3c:2c:ee:21:2c:f4,55860.709705,-65
25:3c:7f:b8:e8:4a,55861.124593,-88
20:1f:ad:0e:93:19,55861.164152,-78
22:6c:bd:95:72:cc,55861.370293,-65
19:6c:ec:38:91:a2,55861.504401,-59
22:6c:bd:95:72:cc,55861.645192,-80
25:3c:7f:b8:e8:4a,55861.682067,-88
1c:e2:4a:e8:52:ab,55861.743529,-90
20:1f:ad:0e:93:19,55862.016006,-79
3c:2c:ee:21:2c:f4,55862.095753,-63
1c:e2:4a:e8:52:ab,55862.556442,-88
3c:2c:ee:21:2c:f4,55862.644115,-73
1c:e2:4a:e8:52:ab,55862.831728,-78
19:6c:ec:38:91:a2,55862.879087,-68
22:6c:bd:95:72:cc,55863.000762,-61
08:11:97:fe:a6:24,55863.051223,-92
20:1f:ad:0e:93:19,55863.092448,-82
19:6c:ec:38:91:a2,55863.428095,-59
3c:2c:ee:21:2c:f4,55863.474098,-58
