address,time,rssi
38:a3:0f:d9:f7:56,0.0,-62
35:53:cd:7e:6e:fd,0.107899,-75
3c:e6:0b:b4:96:5f,0.157973,-88
3d:2e:23:0e:ba:70,0.40026,-78
38:a3:0f:d9:f7:56,0.824523,-57
4c:e7:20:02:7d:b4,0.870203,-95
35:53:cd:7e:6e:fd,0.936177,-73
38:a3:0f:d9:f7:56,1.103976,-55
3d:2e:23:0e:ba:70,1.219949,-77
4c:e7:20:02:7d:b4,1.723268,-94
3d:2e:23:0e:ba:70,1.764343,-79
35:53:cd:7e:6e:fd,1.773207,-79
3c:e6:0b:b4:96:5f,1.802059,-86
35:53:cd:7e:6e:fd,2.047013,-78
38:a3:0f:d9:f7:56,2.208495,-54
4c:e7:20:02:7d:b4,2.581895,-93
3d:2e:23:0e:ba:70,2.84862,-77
35:53:cd:7e:6e:fd,2.87492,-73
3d:2e:23:0e:ba:70,3.120663,-79
3c:e6:0b:b4:96:5f,3.17781,-89
38:a3:0f:d9:f7:56,3.308749,-44
35:53:cd:7e:6e:fd,3.425932,-78
3c:e6:0b:b4:96:5f,3.987832,-88
38:a3:0f:d9:f7:56,4.142006,-46
3d:2e:23:0e:ba:70,4.205549,-79
35:53:cd:7e:6e:fd,4.514993,-77
3c:e6:0b:b4:96:5f,4.537867,-87
4c:e7:20:02:7d:b4,4.586288,-96
22:97:03:59:fd:ca,4.787181,-92
38:a3:0f:d9:f7:56,4.959433,-44
3d:2e:23:0e:ba:70,5.289456,-80
35:53:cd:7e:6e:fd,5.339581,-73
4c:e7:20:02:7d:b4,5.439452,-94
38:a3:0f:d9:f7:56,5.786328,-43
3c:e6:0b:b4:96:5f,5.924671,-85
3d:2e:23:0e:ba:70,6.103991,-79
3c:e6:0b:b4:96:5f,6.200858,-89
4c:e7:20:02:7d:b4,6.327254,-94
38:a3:0f:d9:f7:56,6.351584,-44
35:53:cd:7e:6e:fd,6.444555,-72
3d:2e:23:0e:ba:70,6.916982,-79
3c:e6:0b:b4:96:5f,7.043872,-70
38:a3:0f:d9:f7:56,7.158477,-43
3d:2e:23:0e:ba:70,7.192064,-77
22:97:03:59:fd:ca,7.235768,-91
35:53:cd:7e:6e:fd,7.261482,-74
