address,time,rssi
0d:4a:e2:0b:7a:68,0.0,-84
1f:4b:30:b2:58:c6,0.005281,-83
27:c3:c8:e3:4c:7b,0.7841,-64
0d:4a:e2:0b:7a:68,1.091929,-92
1f:4b:30:b2:58:c6,1.37456,-84
27:c3:c8:e3:4c:7b,1.8823,-66
1f:4b:30:b2:58:c6,2.464843,-84
27:c3:c8:e3:4c:7b,2.986336,-72
27:c3:c8:e3:4c:7b,4.090659,-66
0d:4a:e2:0b:7a:68,4.109315,-87
36:b3:a7:b8:ab:a5,4.653946,-97
1f:4b:30:b2:58:c6,4.669517,-85
27:c3:c8:e3:4c:7b,4.916927,-67
1f:4b:30:b2:58:c6,4.94617,-83
0d:4a:e2:0b:7a:68,5.47542,-95
27:c3:c8:e3:4c:7b,6.014495,-64
27:c3:c8:e3:4c:7b,7.126185,-63
0d:4a:e2:0b:7a:68,7.130171,-87
1f:4b:30:b2:58:c6,7.415131,-84
1f:4b:30:b2:58:c6,7.971389,-88
27:c3:c8:e3:4c:7b,8.248349,-64
0e:93:1f:2a:e5:4c,8.655501,-94
1f:4b:30:b2:58:c6,8.798401,-83
27:c3:c8:e3:4c:7b,9.049908,-65
1f:4b:30:b2:58:c6,9.624926,-83
27:c3:c8:e3:4c:7b,9.957696,-66
1f:4b:30:b2:58:c6,10.171937,-87
27:c3:c8:e3:4c:7b,10.430353,-58
1b:24:21:04:d4:35,10.86148,-90
1f:4b:30:b2:58:c6,10.992609,-82
0e:93:1f:2a:e5:4c,11.123695,-98
27:c3:c8:e3:4c:7b,11.26217,-59
1f:4b:30:b2:58:c6,11.264704,-83
1b:24:21:04:d4:35,11.406782,-95
1f:4b:30:b2:58:c6,12.628769,-82
27:c3:c8:e3:4c:7b,12.635893,-55
59:6f:12:dd:94:0e,13.067903,-80
27:c3:c8:e3:4c:7b,13.181145,-61
27:c3:c8:e3:4c:7b,14.015899,-54
0e:93:1f:2a:e5:4c,14.10505,-95
1f:4b:30:b2:58:c6,14.270994,-88
27:c3:c8:e3:4c:7b,14.293324,-46
1b:24:21:04:d4:35,14.4063,-80
59:6f:12:dd:94:0e,14.77413,-86
1f:4b:30:b2:58:c6,14.81649,-82
0d:4a:e2:0b:7a:68,15.103548,-90
27:c3:c8:e3:4c:7b,15.108853,-55
1b:24:21:04:d4:35,15.498645,-79
1f:4b:30:b2:58:c6,15.641719,-83
27:c3:c8:e3:4c:7b,15.672704,-56
59:6f:12:dd:94:0e,15.922994,-77
3b:7c:a4:0c:d4:93,15.936371,-98
59:6f:12:dd:94:0e,16.200712,-80
27:c3:c8:e3:4c:7b,16.222629,-51
0e:93:1f:2a:e5:4c,16.545976,-94
1f:4b:30:b2:58:c6,16.740859,-82
59:6f:12:dd:94:0e,16.785595,-80
0d:4a:e2:0b:7a:68,17.024405,-87
27:c3:c8:e3:4c:7b,17.037609,-52
1b:24:21:04:d4:35,17.161455,-90
27:c3:c8:e3:4c:7b,17.316069,-58
59:6f:12:dd:94:0e,17.652315,-85
1b:24:21:04:d4:35,17.989031,-79
1f:4b:30:b2:58:c6,18.126638,-82
0d:4a:e2:0b:7a:68,18.472391,-89
1f:4b:30:b2:58:c6,19.232187,-83
1f:4b:30:b2:58:c6,19.503946,-82
27:c3:c8:e3:4c:7b,19.690342,-64
1b:24:21:04:d4:35,20.190507,-85
