address,time,rssi
12:61:03:8c:1e:fd,0.0,-68
3c:73:11:c4:bf:2c,0.039728,-77
13:36:96:f2:66:a8,0.393056,-74
0e:81:70:7d:a4:51,0.393274,-70
3c:73:11:c4:bf:2c,0.588968,-71
15:be:24:b3:83:65,0.764573,-93
62:90:51:30:9c:41,0.854035,-86
13:36:96:f2:66:a8,0.931527,-72
3d:c6:e1:f9:a4:2b,1.085893,-86
12:61:03:8c:1e:fd,1.103297,-64
3c:73:11:c4:bf:2c,1.129708,-76
0e:81:70:7d:a4:51,1.221031,-70
13:36:96:f2:66:a8,1.479501,-71
12:61:03:8c:1e:fd,1.663241,-68
3c:73:11:c4:bf:2c,1.673496,-76
0e:81:70:7d:a4:51,1.775133,-65
0f:d5:ee:91:21:1a,1.834006,-86
0f:d5:ee:91:21:1a,2.110219,-86
12:61:03:8c:1e:fd,2.208102,-64
3c:73:11:c4:bf:2c,2.227872,-71
13:36:96:f2:66:a8,2.295416,-70
0e:81:70:7d:a4:51,2.320289,-61
15:be:24:b3:83:65,2.407697,-90
3c:73:11:c4:bf:2c,2.779849,-72
13:36:96:f2:66:a8,2.841363,-72
62:90:51:30:9c:41,2.850006,-93
0e:81:70:7d:a4:51,2.87746,-64
0e:81:70:7d:a4:51,3.150384,-63
12:61:03:8c:1e:fd,3.302475,-43
3c:73:11:c4:bf:2c,3.32383,-74
0e:81:70:7d:a4:51,3.701034,-68
62:90:51:30:9c:41,3.73337,-91
3c:73:11:c4:bf:2c,3.867576,-75
3d:c6:e1:f9:a4:2b,4.120282,-88
3c:73:11:c4:bf:2c,4.141095,-73
13:36:96:f2:66:a8,4.195661,-57
0e:81:70:7d:a4:51,4.246914,-61
0f:d5:ee:91:21:1a,4.310152,-85
12:61:03:8c:1e:fd,4.409727,-45
62:90:51:30:9c:41,4.582653,-93
15:be:24:b3:83:65,4.613536,-88
3d:c6:e1:f9:a4:2b,4.668887,-88
3c:73:11:c4:bf:2c,4.69515,-74
13:36:96:f2:66:a8,4.735725,-59
0e:81:70:7d:a4:51,4.803013,-64
15:be:24:b3:83:65,5.164953,-95
13:36:96:f2:66:a8,5.278771,-62
3c:73:11:c4:bf:2c,5.513559,-73
13:36:96:f2:66:a8,5.828105,-64
0e:81:70:7d:a4:51,5.917265,-61
15:be:24:b3:83:65,5.995502,-91
3d:c6:e1:f9:a4:2b,6.046843,-86
3c:73:11:c4:bf:2c,6.063995,-70
0e:81:70:7d:a4:51,6.193349,-65
3d:c6:e1:f9:a4:2b,6.325511,-86
3c:73:11:c4:bf:2c,6.338587,-73
15:be:24:b3:83:65,6.545236,-87
12:61:03:8c:1e:fd,6.596404,-49
13:36:96:f2:66:a8,6.639851,-68
0e:81:70:7d:a4:51,6.741078,-59
3c:73:11:c4:bf:2c,6.887955,-68
0e:81:70:7d:a4:51,7.291,-70
12:61:03:8c:1e:fd,7.418706,-37
0f:d5:ee:91:21:1a,7.599481,-91
3d:c6:e1:f9:a4:2b,7.691811,-86
62:90:51:30:9c:41,7.71961,-88
3c:73:11:c4:bf:2c,7.982351,-72
13:36:96:f2:66:a8,7.992656,-74
1a:c1:e2:b3:40:c8,8.24976,-10
12:61:03:8c:1e:fd,8.340948,-36
0f:d5:ee:91:21:1a,8.42815,-89
62:90:51:30:9c:41,8.579791,-90
15:be:24:b3:83:65,8.740569,-91
3c:73:11:c4:bf:2c,8.797339,-71
13:36:96:f2:66:a8,8.825989,-69
12:61:03:8c:1e:fd,8.884977,-35
0e:81:70:7d:a4:51,8.94701,-64
3d:c6:e1:f9:a4:2b,9.091554,-89
3d:c6:e1:f9:a4:2b,9.333544,-91
13:36:96:f2:66:a8,9.359929,-74
12:61:03:8c:1e:fd,9.431153,-37
0f:d5:ee:91:21:1a,9.530913,-88
3c:73:11:c4:bf:2c,9.620239,-71
15:be:24:b3:83:65,9.844754,-95
0e:81:70:7d:a4:51,10.05843,-62
13:36:96:f2:66:a8,10.175154,-75
12:61:03:8c:1e:fd,10.349595,-37
3d:c6:e1:f9:a4:2b,10.428915,-89
13:36:96:f2:66:a8,10.445731,-58
0e:81:70:7d:a4:51,10.599815,-65
15:be:24:b3:83:65,10.669362,-90
12:61:03:8c:1e:fd,10.901345,-37
33:45:71:38:2f:58,10.985679,-87
13:36:96:f2:66:a8,10.995403,-58
3c:73:11:c4:bf:2c,11.000515,-72
62:90:51:30:9c:41,11.151663,-93
15:be:24:b3:83:65,11.219725,-94
12:61:03:8c:1e:fd,11.445343,-41
33:45:71:38:2f:58,11.52559,-87
13:36:96:f2:66:a8,11.527624,-65
0e:81:70:7d:a4:51,11.702327,-73
3c:73:11:c4:bf:2c,11.831164,-74
13:36:96:f2:66:a8,12.073761,-61
12:61:03:8c:1e:fd,12.293375,-46
33:45:71:38:2f:58,12.344733,-86
13:36:96:f2:66:a8,12.347275,-67
3c:73:11:c4:bf:2c,12.658201,-69
0e:81:70:7d:a4:51,12.807828,-71
12:61:03:8c:1e:fd,12.84551,-50
33:45:71:38:2f:58,12.898401,-86
3d:c6:e1:f9:a4:2b,12.899923,-88
15:be:24:b3:83:65,13.153674,-87
3c:73:11:c4:bf:2c,13.208366,-76
13:36:96:f2:66:a8,13.432499,-82
3d:c6:e1:f9:a4:2b,13.449907,-90
3c:73:11:c4:bf:2c,13.478902,-72
0e:81:70:7d:a4:51,13.908157,-63
12:61:03:8c:1e:fd,14.021625,-59
62:90:51:30:9c:41,14.032519,-92
75:aa:77:2a:88:fb,14.131609,-76
13:36:96:f2:66:a8,14.248478,-84
33:45:71:38:2f:58,14.287051,-85
0e:81:70:7d:a4:51,14.468569,-66
13:36:96:f2:66:a8,14.525199,-73
3d:c6:e1:f9:a4:2b,14.548381,-86
12:61:03:8c:1e:fd,14.572215,-65
3c:73:11:c4:bf:2c,14.587098,-72
62:90:51:30:9c:41,14.912993,-94
0e:81:70:7d:a4:51,15.019434,-69
13:36:96:f2:66:a8,15.066419,-71
3d:c6:e1:f9:a4:2b,15.09368,-87
75:aa:77:2a:88:fb,15.50301,-79
15:be:24:b3:83:65,15.633219,-91
12:61:03:8c:1e:fd,15.684839,-72
3c:73:11:c4:bf:2c,15.685304,-77
62:90:51:30:9c:41,15.743918,-92
33:45:71:38:2f:58,15.91621,-83
3d:c6:e1:f9:a4:2b,15.958441,-88
75:aa:77:2a:88:fb,16.03105,-82
0e:81:70:7d:a4:51,16.112271,-69
12:61:03:8c:1e:fd,16.23515,-62
3d:c6:e1:f9:a4:2b,16.483407,-87
12:61:03:8c:1e:fd,16.505504,-68
3c:73:11:c4:bf:2c,16.511934,-74
0e:81:70:7d:a4:51,16.66929,-67
13:36:96:f2:66:a8,16.706955,-60
75:aa:77:2a:88:fb,17.14992,-73
