address,time,rssi
1f:4b:30:b2:58:c6,0.0,-83
23:8b:95:f4:46:f0,0.112738,-71
0d:4a:e2:0b:7a:68,0.470587,-87
1b:24:21:04:d4:35,0.520893,-84
23:8b:95:f4:46:f0,0.938833,-63
1b:24:21:04:d4:35,1.074508,-86
0d:4a:e2:0b:7a:68,1.577177,-88
1f:4b:30:b2:58:c6,2.353975,-84
23:8b:95:f4:46:f0,2.686017,-55
1b:24:21:04:d4:35,2.728853,-87
23:8b:95:f4:46:f0,2.958289,-67
1b:24:21:04:d4:35,3.002563,-85
23:8b:95:f4:46:f0,4.056677,-80
1f:4b:30:b2:58:c6,5.384589,-84
0e:93:1f:2a:e5:4c,5.624667,-99
0d:4a:e2:0b:7a:68,5.693337,-89
23:8b:95:f4:46:f0,5.738054,-65
23:8b:95:f4:46:f0,6.018302,-65
1f:4b:30:b2:58:c6,6.211542,-87
1b:24:21:04:d4:35,6.575139,-91
0e:93:1f:2a:e5:4c,6.710907,-95
23:8b:95:f4:46:f0,6.854125,-77
23:8b:95:f4:46:f0,7.129199,-79
1b:24:21:04:d4:35,7.130166,-89
0d:4a:e2:0b:7a:68,7.230746,-86
1f:4b:30:b2:58:c6,7.590206,-90
23:8b:95:f4:46:f0,7.949559,-72
23:8b:95:f4:46:f0,8.222768,-67
1b:24:21:04:d4:35,8.227427,-88
0d:4a:e2:0b:7a:68,8.335856,-90
1f:4b:30:b2:58:c6,8.420352,-86
23:8b:95:f4:46:f0,8.78358,-76
0d:4a:e2:0b:7a:68,8.877313,-92
1f:4b:30:b2:58:c6,8.972052,-88
1f:4b:30:b2:58:c6,9.250264,-86
23:8b:95:f4:46:f0,9.590865,-74
1b:24:21:04:d4:35,9.899839,-76
0e:93:1f:2a:e5:4c,10.530694,-99
23:8b:95:f4:46:f0,10.958184,-73
1f:4b:30:b2:58:c6,11.44379,-95
1b:24:21:04:d4:35,11.577707,-86
0d:4a:e2:0b:7a:68,11.925703,-91
23:8b:95:f4:46:f0,12.060372,-65
5a:1e:96:74:1f:da,12.248377,-10
1f:4b:30:b2:58:c6,12.272903,-84
23:8b:95:f4:46:f0,12.330617,-67
1b:24:21:04:d4:35,12.842774,-92
0d:4a:e2:0b:7a:68,13.030894,-91
1f:4b:30:b2:58:c6,13.095951,-90
23:8b:95:f4:46:f0,13.160795,-69
5a:1e:96:74:1f:da,13.374425,-88
1b:24:21:04:d4:35,13.397216,-80
1f:4b:30:b2:58:c6,13.652858,-84
23:8b:95:f4:46:f0,13.709516,-70
0e:93:1f:2a:e5:4c,13.792183,-96
0d:4a:e2:0b:7a:68,13.853329,-93
0d:4a:e2:0b:7a:68,14.406418,-91
23:8b:95:f4:46:f0,14.626677,-76
1f:4b:30:b2:58:c6,15.026748,-79
1f:4b:30:b2:58:c6,15.30677,-81
5a:1e:96:74:1f:da,15.969475,-89
23:8b:95:f4:46:f0,16.005467,-78
1b:24:21:04:d4:35,16.154962,-84
23:8b:95:f4:46:f0,16.331743,-98
1b:24:21:04:d4:35,16.433154,-86
5a:1e:96:74:1f:da,16.565983,-95
1f:4b:30:b2:58:c6,17.24546,-89
1f:4b:30:b2:58:c6,17.524657,-94
23:8b:95:f4:46:f0,17.693326,-73
5a:1e:96:74:1f:da,17.695207,-83
23:8b:95:f4:46:f0,18.516173,-69
1f:4b:30:b2:58:c6,18.626362,-89
5a:1e:96:74:1f:da,19.129472,-81
27:c3:c8:e3:4c:7b,19.448202,-58
1f:4b:30:b2:58:c6,20.276688,-84
27:c3:c8:e3:4c:7b,20.562204,-70
1f:4b:30:b2:58:c6,21.102156,-83
