address,time,rssi
20:1f:ad:0e:93:19,0.0,-75
18:b3:76:b3:9d:38,0.033823,-57
08:83:d2:d4:dc:44,0.21285,-84
12:1f:9f:16:2c:12,0.746668,-85
18:b3:76:b3:9d:38,0.872108,-57
20:1f:ad:0e:93:19,1.150672,-76
18:b3:76:b3:9d:38,1.151111,-58
23:de:a1:86:d4:f4,1.58957,-82
20:1f:ad:0e:93:19,1.9281,-75
0a:6c:c8:de:a6:32,1.983129,-86
18:b3:76:b3:9d:38,1.983615,-70
0f:7a:05:ad:a2:e2,2.055557,-94
12:1f:9f:16:2c:12,2.10387,-89
18:b3:76:b3:9d:38,2.25501,-63
0a:6c:c8:de:a6:32,2.255514,-86
08:83:d2:d4:dc:44,2.404231,-94
23:de:a1:86:d4:f4,2.681989,-83
20:1f:ad:0e:93:19,2.794316,-76
1e:86:82:51:02:3d,2.912501,-96
18:b3:76:b3:9d:38,3.080148,-62
20:1f:ad:0e:93:19,3.316606,-75
12:1f:9f:16:2c:12,3.469517,-81
23:de:a1:86:d4:f4,3.77949,-84
18:b3:76:b3:9d:38,3.905646,-70
20:1f:ad:0e:93:19,4.14668,-76
0a:6c:c8:de:a6:32,4.194567,-90
12:1f:9f:16:2c:12,4.29328,-88
08:83:d2:d4:dc:44,4.601463,-93
23:de:a1:86:d4:f4,4.608145,-83
20:1f:ad:0e:93:19,4.694669,-76
18:b3:76:b3:9d:38,4.757879,-64
12:1f:9f:16:2c:12,5.118002,-92
08:83:d2:d4:dc:44,5.14639,-94
20:1f:ad:0e:93:19,5.245949,-75
18:b3:76:b3:9d:38,5.307986,-61
23:de:a1:86:d4:f4,5.72344,-92
0a:6c:c8:de:a6:32,5.843507,-87
12:1f:9f:16:2c:12,5.947983,-79
20:1f:ad:0e:93:19,6.067912,-76
12:1f:9f:16:2c:12,6.22045,-87
20:1f:ad:0e:93:19,6.339507,-76
23:de:a1:86:d4:f4,6.566032,-83
18:b3:76:b3:9d:38,6.966606,-37
12:1f:9f:16:2c:12,7.043769,-77
18:b3:76:b3:9d:38,7.241346,-43
20:1f:ad:0e:93:19,7.721112,-75
12:1f:9f:16:2c:12,7.858553,-78
23:de:a1:86:d4:f4,7.953084,-93
1e:86:82:51:02:3d,8.080915,-95
18:b3:76:b3:9d:38,8.312294,-54
12:1f:9f:16:2c:12,8.435243,-96
23:de:a1:86:d4:f4,8.505107,-80
20:1f:ad:0e:93:19,8.550791,-77
08:83:d2:d4:dc:44,8.708854,-84
0a:6c:c8:de:a6:32,9.149265,-91
12:1f:9f:16:2c:12,9.243024,-81
20:1f:ad:0e:93:19,9.364458,-76
18:b3:76:b3:9d:38,9.458786,-46
0a:6c:c8:de:a6:32,9.705137,-88
12:1f:9f:16:2c:12,10.073019,-92
0a:6c:c8:de:a6:32,10.252324,-92
12:1f:9f:16:2c:12,10.347589,-80
20:1f:ad:0e:93:19,10.471818,-75
18:b3:76:b3:9d:38,10.603669,-51
23:de:a1:86:d4:f4,10.708492,-83
20:1f:ad:0e:93:19,11.294579,-76
12:1f:9f:16:2c:12,11.451577,-84
23:de:a1:86:d4:f4,11.538717,-86
08:83:d2:d4:dc:44,11.766937,-95
18:b3:76:b3:9d:38,11.802081,-44
64:fe:f0:6b:ab:17,11.854483,-67
20:1f:ad:0e:93:19,12.121901,-75
18:b3:76:b3:9d:38,12.351957,-55
20:1f:ad:0e:93:19,12.393605,-75
64:fe:f0:6b:ab:17,12.396835,-69
12:1f:9f:16:2c:12,12.558719,-79
23:de:a1:86:d4:f4,12.906797,-82
64:fe:f0:6b:ab:17,12.977564,-72
18:b3:76:b3:9d:38,13.172256,-56
20:1f:ad:0e:93:19,13.22256,-75
23:de:a1:86:d4:f4,13.461182,-87
20:1f:ad:0e:93:19,13.495345,-76
64:fe:f0:6b:ab:17,13.548212,-85
18:b3:76:b3:9d:38,14.360558,-58
64:fe:f0:6b:ab:17,14.405533,-81
20:1f:ad:0e:93:19,14.599631,-76
0a:6c:c8:de:a6:32,14.677172,-87
18:b3:76:b3:9d:38,15.237517,-67
64:fe:f0:6b:ab:17,15.262949,-77
20:1f:ad:0e:93:19,15.413892,-75
0a:6c:c8:de:a6:32,15.510312,-86
18:b3:76:b3:9d:38,15.511585,-63
23:de:a1:86:d4:f4,15.94951,-90
20:1f:ad:0e:93:19,16.245078,-76
20:1f:ad:0e:93:19,16.52384,-75
0a:6c:c8:de:a6:32,16.597139,-85
18:b3:76:b3:9d:38,16.628113,-79
23:de:a1:86:d4:f4,17.321165,-85
20:1f:ad:0e:93:19,17.342034,-75
18:b3:76:b3:9d:38,17.519869,-65
64:fe:f0:6b:ab:17,17.56702,-88
20:1f:ad:0e:93:19,17.620531,-75
12:1f:9f:16:2c:12,17.756712,-91
08:83:d2:d4:dc:44,17.809,-93
64:fe:f0:6b:ab:17,17.876928,-89
1e:86:82:51:02:3d,17.877452,-94
0a:6c:c8:de:a6:32,17.977802,-84
