address,time,rssi
20:1f:ad:0e:93:19,0.0,-74
25:3c:7f:b8:e8:4a,0.104198,-88
3c:2c:ee:21:2c:f4,0.214372,-61
19:6c:ec:38:91:a2,0.228009,-81
3c:2c:ee:21:2c:f4,1.040212,-54
19:6c:ec:38:91:a2,1.045755,-81
1c:e2:4a:e8:52:ab,1.236791,-79
20:1f:ad:0e:93:19,1.38042,-71
25:3c:7f:b8:e8:4a,1.482328,-87
08:83:d2:d4:dc:44,1.591317,-91
1c:e2:4a:e8:52:ab,2.065562,-78
3c:2c:ee:21:2c:f4,2.136144,-61
19:6c:ec:38:91:a2,2.147375,-79
25:3c:7f:b8:e8:4a,2.301677,-86
20:1f:ad:0e:93:19,2.484394,-72
19:6c:ec:38:91:a2,2.696803,-93
1c:e2:4a:e8:52:ab,2.891376,-84
3c:2c:ee:21:2c:f4,2.969833,-43
3c:2c:ee:21:2c:f4,3.245008,-46
22:6c:bd:95:72:cc,3.380569,-83
08:11:97:fe:a6:24,3.727587,-88
3c:2c:ee:21:2c:f4,3.791329,-45
19:6c:ec:38:91:a2,3.800938,-80
20:1f:ad:0e:93:19,3.85387,-75
22:6c:bd:95:72:cc,3.924739,-87
1c:e2:4a:e8:52:ab,3.989104,-99
3c:2c:ee:21:2c:f4,4.070023,-42
20:1f:ad:0e:93:19,4.136902,-75
22:6c:bd:95:72:cc,4.193115,-91
25:3c:7f:b8:e8:4a,4.237984,-89
19:6c:ec:38:91:a2,4.351325,-83
08:11:97:fe:a6:24,4.824538,-88
20:1f:ad:0e:93:19,4.956059,-71
08:11:97:fe:a6:24,5.105001,-91
3c:2c:ee:21:2c:f4,5.171673,-42
20:1f:ad:0e:93:19,5.237023,-74
25:3c:7f:b8:e8:4a,5.331416,-85
1c:e2:4a:e8:52:ab,5.37411,-77
20:1f:ad:0e:93:19,5.779681,-74
22:6c:bd:95:72:cc,5.819435,-86
25:3c:7f:b8:e8:4a,6.160875,-84
1c:e2:4a:e8:52:ab,6.201449,-77
08:11:97:fe:a6:24,6.209171,-84
20:1f:ad:0e:93:19,6.329193,-74
22:6c:bd:95:72:cc,6.364561,-79
3c:2c:ee:21:2c:f4,6.54436,-44
19:6c:ec:38:91:a2,6.553191,-77
25:3c:7f:b8:e8:4a,6.708827,-87
22:6c:bd:95:72:cc,7.454464,-74
1c:e2:4a:e8:52:ab,7.580531,-83
3c:2c:ee:21:2c:f4,7.651192,-44
20:1f:ad:0e:93:19,7.702685,-73
25:3c:7f:b8:e8:4a,7.808311,-88
3c:2c:ee:21:2c:f4,8.042003,-42
1c:e2:4a:e8:52:ab,8.130846,-76
22:6c:bd:95:72:cc,8.268533,-79
3c:2c:ee:21:2c:f4,8.322278,-42
1c:e2:4a:e8:52:ab,8.403688,-81
08:11:97:fe:a6:24,8.414609,-89
20:1f:ad:0e:93:19,8.552715,-72
25:3c:7f:b8:e8:4a,8.668993,-85
19:6c:ec:38:91:a2,8.761464,-83
1c:e2:4a:e8:52:ab,9.233167,-83
22:6c:bd:95:72:cc,9.365944,-81
20:1f:ad:0e:93:19,9.373671,-72
19:6c:ec:38:91:a2,9.600168,-77
3c:2c:ee:21:2c:f4,9.727064,-44
22:6c:bd:95:72:cc,9.909806,-82
1c:e2:4a:e8:52:ab,10.049225,-79
3c:2c:ee:21:2c:f4,10.325204,-44
19:6c:ec:38:91:a2,10.417764,-83
25:3c:7f:b8:e8:4a,10.559653,-85
1c:e2:4a:e8:52:ab,10.605832,-75
20:1f:ad:0e:93:19,10.751351,-73
3c:2c:ee:21:2c:f4,10.879525,-45
08:11:97:fe:a6:24,11.179826,-93
22:6c:bd:95:72:cc,11.291798,-89
20:1f:ad:0e:93:19,11.304771,-73
25:3c:7f:b8:e8:4a,11.446516,-84
19:6c:ec:38:91:a2,11.803502,-77
20:1f:ad:0e:93:19,11.859008,-70
3c:2c:ee:21:2c:f4,11.867091,-45
6d:86:5e:0a:19:69,11.975712,-57
1c:e2:4a:e8:52:ab,11.981275,-76
