address,time,rssi
13:36:96:f2:66:a8,0.0,-63
33:45:71:38:2f:58,0.035047,-81
21:30:7e:e8:0e:83,0.037604,-82
15:be:24:b3:83:65,0.202566,-91
2c:bd:c9:5f:95:4d,0.52514,-59
13:36:96:f2:66:a8,0.54743,-62
3d:c6:e1:f9:a4:2b,0.835523,-79
21:30:7e:e8:0e:83,0.871884,-80
3d:c6:e1:f9:a4:2b,1.107374,-78
2c:bd:c9:5f:95:4d,1.34404,-60
13:36:96:f2:66:a8,1.362135,-62
3c:73:11:c4:bf:2c,1.442838,-74
62:90:51:30:9c:41,1.492391,-89
3d:c6:e1:f9:a4:2b,1.650043,-78
33:45:71:38:2f:58,1.679215,-82
21:30:7e:e8:0e:83,1.691716,-84
2c:bd:c9:5f:95:4d,1.963075,-58
3c:73:11:c4:bf:2c,1.999239,-79
33:45:71:38:2f:58,2.229785,-80
2c:bd:c9:5f:95:4d,2.238211,-54
3c:73:11:c4:bf:2c,2.273035,-84
13:36:96:f2:66:a8,2.449639,-59
1a:c1:e2:b3:40:c8,2.469168,-97
3d:c6:e1:f9:a4:2b,2.483079,-80
21:30:7e:e8:0e:83,2.516763,-80
15:be:24:b3:83:65,2.670373,-94
13:36:96:f2:66:a8,2.994645,-66
3c:73:11:c4:bf:2c,3.089023,-70
15:be:24:b3:83:65,3.218534,-86
13:36:96:f2:66:a8,3.265342,-63
3d:c6:e1:f9:a4:2b,3.308633,-77
2c:bd:c9:5f:95:4d,3.611895,-44
13:36:96:f2:66:a8,3.808974,-64
21:30:7e:e8:0e:83,3.888178,-79
15:be:24:b3:83:65,4.040596,-88
2c:bd:c9:5f:95:4d,4.153482,-39
21:30:7e:e8:0e:83,4.164587,-78
3c:73:11:c4:bf:2c,4.187854,-72
13:36:96:f2:66:a8,4.355286,-66
3d:c6:e1:f9:a4:2b,4.401893,-80
2c:bd:c9:5f:95:4d,4.705032,-40
21:30:7e:e8:0e:83,4.714103,-83
3c:73:11:c4:bf:2c,4.736806,-73
13:36:96:f2:66:a8,5.168079,-61
2c:bd:c9:5f:95:4d,5.247527,-39
21:30:7e:e8:0e:83,5.255604,-87
3c:73:11:c4:bf:2c,5.289106,-73
2c:bd:c9:5f:95:4d,5.804625,-41
13:36:96:f2:66:a8,6.256617,-58
3c:73:11:c4:bf:2c,6.680076,-71
15:be:24:b3:83:65,6.785457,-89
13:36:96:f2:66:a8,6.799325,-59
3d:c6:e1:f9:a4:2b,6.897146,-90
2c:bd:c9:5f:95:4d,6.897584,-41
21:30:7e:e8:0e:83,6.902774,-82
33:45:71:38:2f:58,7.012781,-85
15:be:24:b3:83:65,7.338028,-85
13:36:96:f2:66:a8,7.350326,-64
3d:c6:e1:f9:a4:2b,7.432742,-80
3c:73:11:c4:bf:2c,7.503028,-71
21:30:7e:e8:0e:83,7.729191,-83
33:45:71:38:2f:58,7.841252,-85
13:36:96:f2:66:a8,7.886521,-63
3d:c6:e1:f9:a4:2b,7.984291,-90
3c:73:11:c4:bf:2c,8.041011,-72
2c:bd:c9:5f:95:4d,8.046906,-34
3c:73:11:c4:bf:2c,8.319246,-72
13:36:96:f2:66:a8,8.43091,-63
2c:bd:c9:5f:95:4d,8.614963,-34
15:be:24:b3:83:65,8.748119,-93
21:30:7e:e8:0e:83,8.830336,-87
33:45:71:38:2f:58,8.941186,-89
62:90:51:30:9c:41,8.941686,-91
3c:73:11:c4:bf:2c,9.152966,-74
2c:bd:c9:5f:95:4d,9.183173,-40
15:be:24:b3:83:65,9.265865,-89
3d:c6:e1:f9:a4:2b,9.364268,-89
3c:73:11:c4:bf:2c,9.431833,-71
2c:bd:c9:5f:95:4d,9.442354,-40
33:45:71:38:2f:58,9.77688,-80
13:36:96:f2:66:a8,9.784342,-60
3d:c6:e1:f9:a4:2b,9.922414,-81
2c:bd:c9:5f:95:4d,10.061974,-35
33:45:71:38:2f:58,10.321316,-85
13:36:96:f2:66:a8,10.327754,-66
2c:bd:c9:5f:95:4d,10.342999,-35
62:90:51:30:9c:41,10.373909,-87
21:30:7e:e8:0e:83,10.503362,-91
13:36:96:f2:66:a8,10.871953,-67
3d:c6:e1:f9:a4:2b,11.009956,-94
2c:bd:c9:5f:95:4d,11.081824,-47
15:be:24:b3:83:65,11.205518,-93
3c:73:11:c4:bf:2c,11.33585,-75
2c:bd:c9:5f:95:4d,11.355276,-52
15:be:24:b3:83:65,11.482504,-93
33:45:71:38:2f:58,11.693129,-82
62:90:51:30:9c:41,11.789204,-94
3d:c6:e1:f9:a4:2b,11.856441,-85
3c:73:11:c4:bf:2c,11.887922,-71
2c:bd:c9:5f:95:4d,11.902983,-50
13:36:96:f2:66:a8,11.960372,-67
1a:c1:e2:b3:40:c8,11.966351,-94
15:be:24:b3:83:65,12.034225,-92
3d:c6:e1:f9:a4:2b,12.40463,-80
3c:73:11:c4:bf:2c,12.438298,-75
2c:bd:c9:5f:95:4d,12.455582,-59
13:36:96:f2:66:a8,12.504655,-58
3d:c6:e1:f9:a4:2b,12.958802,-91
33:45:71:38:2f:58,13.065794,-82
15:be:24:b3:83:65,13.131776,-88
3c:73:11:c4:bf:2c,13.263011,-73
15:be:24:b3:83:65,13.401244,-90
3d:c6:e1:f9:a4:2b,13.511412,-90
13:36:96:f2:66:a8,13.592168,-56
2c:bd:c9:5f:95:4d,13.682811,-56
3c:73:11:c4:bf:2c,14.096315,-74
13:36:96:f2:66:a8,14.165346,-63
33:45:71:38:2f:58,14.179535,-96
2c:bd:c9:5f:95:4d,14.193797,-57
21:30:7e:e8:0e:83,14.331803,-85
2c:bd:c9:5f:95:4d,14.470856,-58
3c:73:11:c4:bf:2c,14.637975,-71
74:c3:de:81:e2:cf,14.771644,-65
15:be:24:b3:83:65,14.784425,-88
21:30:7e:e8:0e:83,14.873776,-81
3d:c6:e1:f9:a4:2b,14.879472,-85
13:36:96:f2:66:a8,14.955302,-65
3c:73:11:c4:bf:2c,15.182493,-71
2c:bd:c9:5f:95:4d,15.305533,-61
3c:73:11:c4:bf:2c,15.451816,-78
74:c3:de:81:e2:cf,15.468738,-76
21:30:7e:e8:0e:83,15.700123,-81
3d:c6:e1:f9:a4:2b,15.710428,-93
13:36:96:f2:66:a8,15.769827,-64
2c:bd:c9:5f:95:4d,15.856497,-67
15:be:24:b3:83:65,15.87745,-88
3c:73:11:c4:bf:2c,16.00499,-70
33:45:71:38:2f:58,16.109498,-83
13:36:96:f2:66:a8,16.315282,-65
2c:bd:c9:5f:95:4d,16.396402,-75
3c:73:11:c4:bf:2c,16.552988,-71
74:c3:de:81:e2:cf,16.611286,-85
21:30:7e:e8:0e:83,16.807653,-86
13:36:96:f2:66:a8,16.85966,-64
2c:bd:c9:5f:95:4d,16.947898,-68
21:30:7e:e8:0e:83,17.357971,-81
13:36:96:f2:66:a8,17.404024,-66
33:45:71:38:2f:58,17.490473,-82
21:30:7e:e8:0e:83,17.63007,-85
13:36:96:f2:66:a8,17.67334,-64
62:90:51:30:9c:41,17.821191,-92
3c:73:11:c4:bf:2c,17.90885,-70
74:c3:de:81:e2:cf,18.037497,-79
2c:bd:c9:5f:95:4d,18.27172,-77
3c:73:11:c4:bf:2c,18.457453,-71
21:30:7e:e8:0e:83,18.714526,-82
2c:bd:c9:5f:95:4d,18.979594,-72
3c:73:11:c4:bf:2c,19.009967,-78
74:c3:de:81:e2:cf,19.178801,-87
3d:c6:e1:f9:a4:2b,19.256164,-83
3c:73:11:c4:bf:2c,19.551876,-77
74:c3:de:81:e2:cf,19.749121,-89
3d:c6:e1:f9:a4:2b,19.811476,-91
15:be:24:b3:83:65,20.019893,-89
2c:bd:c9:5f:95:4d,20.08305,-65
21:30:7e:e8:0e:83,20.103375,-82
3c:73:11:c4:bf:2c,20.105122,-71
62:90:51:30:9c:41,20.141861,-93
33:45:71:38:2f:58,20.250732,-83
74:c3:de:81:e2:cf,20.322892,-91
2c:bd:c9:5f:95:4d,20.627315,-81
13:36:96:f2:66:a8,20.667718,-66
3d:c6:e1:f9:a4:2b,20.915757,-80
21:30:7e:e8:0e:83,20.933641,-82
2c:bd:c9:5f:95:4d,20.977727,-74
13:36:96:f2:66:a8,21.211545,-66
3d:c6:e1:f9:a4:2b,21.470812,-83
21:30:7e:e8:0e:83,21.478144,-87
62:90:51:30:9c:41,21.546891,-90
3d:c6:e1:f9:a4:2b,21.749929,-82
13:36:96:f2:66:a8,21.753,-56
3c:73:11:c4:bf:2c,21.762577,-71
2c:bd:c9:5f:95:4d,22.071892,-71
15:be:24:b3:83:65,22.214406,-89
13:36:96:f2:66:a8,22.297166,-63
3c:73:11:c4:bf:2c,22.306433,-70
21:30:7e:e8:0e:83,22.572813,-81
33:45:71:38:2f:58,22.733432,-81
13:36:96:f2:66:a8,22.838077,-57
3d:c6:e1:f9:a4:2b,22.849384,-82
3c:73:11:c4:bf:2c,22.850135,-71
2c:bd:c9:5f:95:4d,22.894586,-79
21:30:7e:e8:0e:83,23.119136,-80
74:c3:de:81:e2:cf,23.193061,-81
3c:73:11:c4:bf:2c,23.395131,-70
2c:bd:c9:5f:95:4d,23.451269,-72
15:be:24:b3:83:65,23.874511,-92
13:36:96:f2:66:a8,23.930624,-57
3c:73:11:c4:bf:2c,23.937047,-77
21:30:7e:e8:0e:83,23.941849,-81
33:45:71:38:2f:58,24.107711,-86
13:36:96:f2:66:a8,24.471853,-56
3c:73:11:c4:bf:2c,24.483875,-71
3d:c6:e1:f9:a4:2b,24.77325,-81
74:c3:de:81:e2:cf,24.910676,-80
62:90:51:30:9c:41,24.983274,-95
3c:73:11:c4:bf:2c,25.03088,-78
21:30:7e:e8:0e:83,25.045793,-80
2c:bd:c9:5f:95:4d,25.115752,-71
15:be:24:b3:83:65,25.256107,-91
13:36:96:f2:66:a8,25.287184,-59
3d:c6:e1:f9:a4:2b,25.331421,-89
74:c3:de:81:e2:cf,25.480614,-82
3c:73:11:c4:bf:2c,25.581437,-70
33:45:71:38:2f:58,25.757422,-88
13:36:96:f2:66:a8,25.829548,-63
2c:bd:c9:5f:95:4d,25.945356,-82
3c:73:11:c4:bf:2c,26.125909,-77
3d:c6:e1:f9:a4:2b,26.155884,-77
13:36:96:f2:66:a8,26.37715,-59
21:30:7e:e8:0e:83,26.428073,-84
74:c3:de:81:e2:cf,26.625693,-82
3c:73:11:c4:bf:2c,26.670908,-78
74:c3:de:81:e2:cf,26.911491,-84
13:36:96:f2:66:a8,26.920503,-56
21:30:7e:e8:0e:83,26.980367,-87
3d:c6:e1:f9:a4:2b,26.99249,-80
2c:bd:c9:5f:95:4d,27.039079,-73
3c:73:11:c4:bf:2c,27.246977,-74
13:36:96:f2:66:a8,27.466781,-54
21:30:7e:e8:0e:83,27.529598,-84
2c:bd:c9:5f:95:4d,27.597159,-71
33:45:71:38:2f:58,27.69366,-80
3c:73:11:c4:bf:2c,27.767056,-75
2c:bd:c9:5f:95:4d,27.869328,-75
74:c3:de:81:e2:cf,28.06568,-86
21:30:7e:e8:0e:83,28.08747,-84
3d:c6:e1:f9:a4:2b,28.103372,-87
13:36:96:f2:66:a8,28.282423,-54
3c:73:11:c4:bf:2c,28.313263,-74
74:c3:de:81:e2:cf,28.344341,-85
2c:bd:c9:5f:95:4d,28.421315,-73
21:30:7e:e8:0e:83,28.644557,-85
74:c3:de:81:e2:cf,28.911697,-87
21:30:7e:e8:0e:83,28.914578,-81
3d:c6:e1:f9:a4:2b,28.927965,-83
62:90:51:30:9c:41,28.974412,-92
13:36:96:f2:66:a8,29.095939,-59
3c:73:11:c4:bf:2c,29.415736,-76
21:30:7e:e8:0e:83,29.461142,-82
2c:bd:c9:5f:95:4d,29.523309,-77
13:36:96:f2:66:a8,29.640874,-59
3d:c6:e1:f9:a4:2b,29.753751,-86
74:c3:de:81:e2:cf,29.767076,-84
3c:73:11:c4:bf:2c,29.964602,-74
3d:c6:e1:f9:a4:2b,30.026033,-86
13:36:96:f2:66:a8,30.184818,-58
21:30:7e:e8:0e:83,30.290671,-80
15:be:24:b3:83:65,30.490413,-91
3c:73:11:c4:bf:2c,30.558893,-76
74:c3:de:81:e2:cf,30.630836,-81
62:90:51:30:9c:41,30.702288,-91
21:30:7e:e8:0e:83,30.840904,-82
3d:c6:e1:f9:a4:2b,30.853584,-83
74:c3:de:81:e2:cf,30.915104,-83
21:30:7e:e8:0e:83,31.117887,-81
33:45:71:38:2f:58,31.290744,-87
15:be:24:b3:83:65,31.313354,-86
3d:c6:e1:f9:a4:2b,31.393447,-83
2c:bd:c9:5f:95:4d,31.441053,-73
13:36:96:f2:66:a8,31.81689,-54
3c:73:11:c4:bf:2c,31.887025,-75
3d:c6:e1:f9:a4:2b,31.934274,-82
13:36:96:f2:66:a8,32.090291,-60
21:30:7e:e8:0e:83,32.220301,-83
15:be:24:b3:83:65,32.431132,-90
3c:73:11:c4:bf:2c,32.435901,-78
3d:c6:e1:f9:a4:2b,32.487645,-84
2c:bd:c9:5f:95:4d,32.537234,-73
74:c3:de:81:e2:cf,32.628183,-84
13:36:96:f2:66:a8,32.631635,-61
74:c3:de:81:e2:cf,32.918192,-83
3c:73:11:c4:bf:2c,32.988182,-74
2c:bd:c9:5f:95:4d,33.020147,-73
21:30:7e:e8:0e:83,33.043236,-84
3d:c6:e1:f9:a4:2b,33.045482,-83
74:c3:de:81:e2:cf,33.48705,-83
15:be:24:b3:83:65,33.528384,-89
3d:c6:e1:f9:a4:2b,33.599995,-90
3c:73:11:c4:bf:2c,33.819164,-72
21:30:7e:e8:0e:83,33.862195,-83
13:36:96:f2:66:a8,33.986875,-54
2c:bd:c9:5f:95:4d,34.109987,-75
21:30:7e:e8:0e:83,34.138102,-81
62:90:51:30:9c:41,34.151102,-92
33:45:71:38:2f:58,34.300691,-87
74:c3:de:81:e2:cf,34.631861,-93
1a:c1:e2:b3:40:c8,34.793263,-95
13:36:96:f2:66:a8,34.803149,-53
3c:73:11:c4:bf:2c,34.921033,-73
13:36:96:f2:66:a8,35.077162,-55
3c:73:11:c4:bf:2c,35.192928,-71
2c:bd:c9:5f:95:4d,35.302577,-72
33:45:71:38:2f:58,35.400847,-87
15:be:24:b3:83:65,35.469223,-88
74:c3:de:81:e2:cf,35.494605,-90
3d:c6:e1:f9:a4:2b,35.520395,-86
21:30:7e:e8:0e:83,35.777601,-82
13:36:96:f2:66:a8,35.894595,-53
21:30:7e:e8:0e:83,36.073842,-81
2c:bd:c9:5f:95:4d,36.12621,-75
74:c3:de:81:e2:cf,36.360939,-95
3c:73:11:c4:bf:2c,36.567622,-74
21:30:7e:e8:0e:83,36.606938,-82
13:36:96:f2:66:a8,36.709502,-54
2c:bd:c9:5f:95:4d,36.947321,-73
33:45:71:38:2f:58,37.062086,-81
3c:73:11:c4:bf:2c,37.118082,-72
21:30:7e:e8:0e:83,37.164276,-83
3d:c6:e1:f9:a4:2b,37.186019,-81
2c:bd:c9:5f:95:4d,37.218451,-72
74:c3:de:81:e2:cf,37.495916,-88
13:36:96:f2:66:a8,37.526014,-59
33:45:71:38:2f:58,37.604723,-81
21:30:7e:e8:0e:83,37.714605,-81
15:be:24:b3:83:65,37.932985,-93
3c:73:11:c4:bf:2c,37.949775,-76
2c:bd:c9:5f:95:4d,38.03752,-72
13:36:96:f2:66:a8,38.06584,-54
3c:73:11:c4:bf:2c,38.224045,-74
21:30:7e:e8:0e:83,38.26243,-82
2c:bd:c9:5f:95:4d,38.584317,-70
13:36:96:f2:66:a8,38.610983,-58
15:be:24:b3:83:65,38.759644,-89
3c:73:11:c4:bf:2c,38.764585,-73
3d:c6:e1:f9:a4:2b,38.834828,-82
1a:c1:e2:b3:40:c8,38.859611,-97
74:c3:de:81:e2:cf,38.924249,-86
3d:c6:e1:f9:a4:2b,39.111538,-84
2c:bd:c9:5f:95:4d,39.136911,-75
13:36:96:f2:66:a8,39.15163,-62
3c:73:11:c4:bf:2c,39.315842,-70
74:c3:de:81:e2:cf,39.479595,-85
2c:bd:c9:5f:95:4d,39.695481,-68
33:45:71:38:2f:58,39.792311,-80
3c:73:11:c4:bf:2c,39.86745,-74
3d:c6:e1:f9:a4:2b,39.930151,-98
13:36:96:f2:66:a8,39.962937,-62
3c:73:11:c4:bf:2c,40.138288,-71
13:36:96:f2:66:a8,40.232239,-58
2c:bd:c9:5f:95:4d,40.237277,-68
33:45:71:38:2f:58,40.348442,-79
3d:c6:e1:f9:a4:2b,40.485948,-94
74:c3:de:81:e2:cf,40.623575,-85
21:30:7e:e8:0e:83,40.731426,-88
13:36:96:f2:66:a8,40.776502,-57
2c:bd:c9:5f:95:4d,40.787958,-67
3c:73:11:c4:bf:2c,40.960985,-77
2c:bd:c9:5f:95:4d,41.410994,-73
15:be:24:b3:83:65,41.763563,-82
74:c3:de:81:e2:cf,41.771016,-89
3c:73:11:c4:bf:2c,42.060201,-73
2c:bd:c9:5f:95:4d,42.241037,-72
33:45:71:38:2f:58,42.267296,-79
15:be:24:b3:83:65,42.317078,-83
13:36:96:f2:66:a8,42.406783,-62
3d:c6:e1:f9:a4:2b,42.41724,-80
3d:c6:e1:f9:a4:2b,42.973298,-83
2c:bd:c9:5f:95:4d,43.214811,-72
3d:c6:e1:f9:a4:2b,43.245502,-88
33:45:71:38:2f:58,43.36588,-81
3c:73:11:c4:bf:2c,43.428478,-73
15:be:24:b3:83:65,43.71296,-92
21:30:7e:e8:0e:83,43.75352,-81
3c:73:11:c4:bf:2c,43.980154,-82
2c:bd:c9:5f:95:4d,44.03733,-75
3d:c6:e1:f9:a4:2b,44.074894,-83
3c:73:11:c4:bf:2c,44.258388,-74
13:36:96:f2:66:a8,44.310819,-55
15:be:24:b3:83:65,44.545228,-88
2c:bd:c9:5f:95:4d,44.592391,-66
13:36:96:f2:66:a8,44.856087,-59
