address,time,rssi
0d:4b:ab:fe:4b:32,0.0,-89
0e:79:3e:8b:b7:19,0.14694,-76
12:61:03:8c:1e:fd,0.161973,-63
0e:81:70:7d:a4:51,0.169173,-72
1c:33:59:11:31:23,0.344399,-65
0f:d5:ee:91:21:1a,0.350058,-87
15:be:24:b3:83:65,0.576901,-90
0e:79:3e:8b:b7:19,0.972258,-75
0d:4b:ab:fe:4b:32,1.099425,-87
1c:33:59:11:31:23,1.162249,-65
12:61:03:8c:1e:fd,1.267977,-64
15:be:24:b3:83:65,1.401545,-89
0f:d5:ee:91:21:1a,1.737779,-84
0e:81:70:7d:a4:51,1.82443,-75
0e:81:70:7d:a4:51,2.093393,-66
12:61:03:8c:1e:fd,2.102152,-55
15:be:24:b3:83:65,2.216945,-86
1c:33:59:11:31:23,2.251085,-65
0f:d5:ee:91:21:1a,2.572717,-86
0e:79:3e:8b:b7:19,2.617498,-77
12:61:03:8c:1e:fd,2.660679,-53
0e:81:70:7d:a4:51,2.919691,-74
12:61:03:8c:1e:fd,3.207769,-39
1c:33:59:11:31:23,3.341672,-72
0e:79:3e:8b:b7:19,3.433852,-74
0e:81:70:7d:a4:51,3.472941,-66
15:be:24:b3:83:65,3.862746,-88
0e:79:3e:8b:b7:19,3.980589,-73
0e:81:70:7d:a4:51,4.069238,-69
1c:33:59:11:31:23,4.15477,-64
0f:d5:ee:91:21:1a,4.223631,-83
12:61:03:8c:1e:fd,4.312252,-36
0d:4b:ab:fe:4b:32,4.682272,-91
15:be:24:b3:83:65,4.686631,-87
0e:79:3e:8b:b7:19,4.81167,-73
0e:81:70:7d:a4:51,4.857505,-73
15:be:24:b3:83:65,4.962852,-88
0f:d5:ee:91:21:1a,5.0529,-88
0e:81:70:7d:a4:51,5.128395,-72
12:61:03:8c:1e:fd,5.158225,-42
0f:d5:ee:91:21:1a,6.144812,-83
15:be:24:b3:83:65,6.334992,-87
0e:79:3e:8b:b7:19,6.456005,-83
0e:81:70:7d:a4:51,6.509243,-76
12:61:03:8c:1e:fd,6.782599,-44
12:61:03:8c:1e:fd,7.059274,-38
0e:81:70:7d:a4:51,7.060417,-75
0f:d5:ee:91:21:1a,7.257143,-81
0e:79:3e:8b:b7:19,7.284186,-80
1c:33:59:11:31:23,7.677296,-71
0e:81:70:7d:a4:51,7.877311,-67
0f:d5:ee:91:21:1a,8.10696,-81
0e:81:70:7d:a4:51,8.149022,-71
12:61:03:8c:1e:fd,8.153491,-32
1c:33:59:11:31:23,8.221341,-67
0e:79:3e:8b:b7:19,8.669532,-72
0e:81:70:7d:a4:51,8.69836,-74
1c:33:59:11:31:23,8.764504,-63
0f:d5:ee:91:21:1a,8.919195,-80
12:61:03:8c:1e:fd,8.982222,-32
0f:d5:ee:91:21:1a,9.197357,-82
12:61:03:8c:1e:fd,9.276452,-36
0d:4b:ab:fe:4b:32,9.368643,-85
0e:79:3e:8b:b7:19,9.492446,-72
0f:d5:ee:91:21:1a,9.750461,-84
0e:81:70:7d:a4:51,9.837146,-67
1a:c1:e2:b3:40:c8,9.994601,-93
1c:33:59:11:31:23,10.128777,-65
12:61:03:8c:1e:fd,10.253162,-36
0e:81:70:7d:a4:51,10.444706,-67
0f:d5:ee:91:21:1a,10.576099,-76
0e:79:3e:8b:b7:19,10.596368,-84
15:be:24:b3:83:65,10.752871,-88
12:61:03:8c:1e:fd,10.804844,-34
0e:81:70:7d:a4:51,11.181021,-74
12:61:03:8c:1e:fd,11.372285,-31
1c:33:59:11:31:23,11.488447,-67
0f:d5:ee:91:21:1a,11.663211,-79
0e:79:3e:8b:b7:19,11.701129,-74
0e:81:70:7d:a4:51,11.733013,-67
1c:33:59:11:31:23,12.033403,-68
12:61:03:8c:1e:fd,12.198476,-42
0f:d5:ee:91:21:1a,12.218384,-88
0e:79:3e:8b:b7:19,12.250201,-76
1c:33:59:11:31:23,12.304714,-67
0d:4b:ab:fe:4b:32,12.398843,-93
0e:81:70:7d:a4:51,12.832463,-75
15:be:24:b3:83:65,12.946825,-88
4b:f8:f7:e1:ce:28,12.997674,-60
12:61:03:8c:1e:fd,13.021096,-52
0e:79:3e:8b:b7:19,13.073447,-71
1c:33:59:11:31:23,13.115622,-62
12:61:03:8c:1e:fd,13.301244,-48
0f:d5:ee:91:21:1a,13.311097,-91
0e:79:3e:8b:b7:19,13.352976,-74
1c:33:59:11:31:23,13.385162,-74
0e:81:70:7d:a4:51,13.942189,-68
12:61:03:8c:1e:fd,14.092669,-63
0f:d5:ee:91:21:1a,14.15037,-83
1c:33:59:11:31:23,14.209454,-65
0f:d5:ee:91:21:1a,14.427507,-81
12:61:03:8c:1e:fd,14.436691,-57
0e:79:3e:8b:b7:19,14.450867,-73
21:c4:de:0a:b3:8e,14.585109,-99
0d:4b:ab:fe:4b:32,14.600132,-88
1c:33:59:11:31:23,14.751964,-65
12:61:03:8c:1e:fd,14.988496,-64
0e:79:3e:8b:b7:19,15.00116,-75
0f:d5:ee:91:21:1a,15.267389,-82
0e:79:3e:8b:b7:19,15.271447,-77
0e:81:70:7d:a4:51,15.309357,-75
0f:d5:ee:91:21:1a,15.803632,-82
12:61:03:8c:1e:fd,15.805418,-59
0e:79:3e:8b:b7:19,15.824495,-71
0e:81:70:7d:a4:51,15.856217,-73
4b:f8:f7:e1:ce:28,16.048195,-71
12:61:03:8c:1e:fd,16.35388,-64
0e:79:3e:8b:b7:19,16.36546,-75
0f:d5:ee:91:21:1a,16.369717,-78
1c:33:59:11:31:23,16.384704,-73
0e:81:70:7d:a4:51,16.405265,-71
4b:f8:f7:e1:ce:28,16.473405,-89
0d:4b:ab:fe:4b:32,16.523065,-87
12:61:03:8c:1e:fd,16.898812,-60
0f:d5:ee:91:21:1a,16.925266,-80
1a:c1:e2:b3:40:c8,17.04809,-92
0e:79:3e:8b:b7:19,17.198603,-74
0e:81:70:7d:a4:51,17.233605,-69
12:61:03:8c:1e:fd,17.454347,-58
0f:d5:ee:91:21:1a,17.480275,-81
4b:f8:f7:e1:ce:28,17.732762,-92
1c:33:59:11:31:23,17.741886,-65
12:61:03:8c:1e:fd,17.996127,-67
0e:81:70:7d:a4:51,18.059977,-68
0d:4b:ab:fe:4b:32,18.46187,-88
0e:81:70:7d:a4:51,18.609272,-68
1c:33:59:11:31:23,18.822651,-70
12:61:03:8c:1e:fd,18.82998,-66
0f:d5:ee:91:21:1a,18.850428,-84
0e:79:3e:8b:b7:19,19.126507,-76
15:be:24:b3:83:65,19.179035,-94
1c:33:59:11:31:23,19.364383,-64
12:61:03:8c:1e:fd,19.385529,-59
0e:79:3e:8b:b7:19,19.407343,-75
4b:f8:f7:e1:ce:28,19.419157,-79
0d:4b:ab:fe:4b:32,19.560965,-87
1c:33:59:11:31:23,19.909422,-63
0e:81:70:7d:a4:51,19.981773,-70
4b:f8:f7:e1:ce:28,19.987147,-79
12:61:03:8c:1e:fd,20.210956,-73
0e:79:3e:8b:b7:19,20.22408,-76
1c:33:59:11:31:23,20.453276,-65
12:61:03:8c:1e:fd,20.764855,-78
0e:79:3e:8b:b7:19,20.774096,-76
0e:81:70:7d:a4:51,20.803203,-68
1c:33:59:11:31:23,21.269726,-65
4b:f8:f7:e1:ce:28,21.423492,-82
1c:33:59:11:31:23,21.541753,-72
0e:79:3e:8b:b7:19,21.592488,-76
12:61:03:8c:1e:fd,21.852459,-67
0f:d5:ee:91:21:1a,21.867743,-88
15:be:24:b3:83:65,22.211956,-92
0d:4b:ab:fe:4b:32,22.312489,-93
4b:f8:f7:e1:ce:28,22.569273,-77
1c:33:59:11:31:23,22.615994,-64
0e:79:3e:8b:b7:19,22.69753,-74
0e:81:70:7d:a4:51,23.033548,-72
0d:4b:ab:fe:4b:32,23.414902,-93
0e:79:3e:8b:b7:19,23.525335,-77
12:61:03:8c:1e:fd,23.684249,-69
1c:33:59:11:31:23,23.700459,-68
0e:81:70:7d:a4:51,24.122372,-68
12:61:03:8c:1e:fd,24.287864,-72
0e:79:3e:8b:b7:19,24.344653,-77
0f:d5:ee:91:21:1a,24.353779,-79
4b:f8:f7:e1:ce:28,24.575885,-85
0e:79:3e:8b:b7:19,24.618084,-77
1c:33:59:11:31:23,24.785028,-69
0d:4b:ab:fe:4b:32,25.073298,-92
1c:33:59:11:31:23,25.331326,-69
0e:79:3e:8b:b7:19,25.717372,-77
4b:f8:f7:e1:ce:28,25.725575,-78
0f:d5:ee:91:21:1a,25.727556,-80
0e:81:70:7d:a4:51,25.768869,-69
0e:79:3e:8b:b7:19,26.26671,-72
1a:c1:e2:b3:40:c8,26.295802,-97
0f:d5:ee:91:21:1a,26.555026,-78
4b:f8:f7:e1:ce:28,26.588691,-75
1c:33:59:11:31:23,27.237448,-75
0e:79:3e:8b:b7:19,27.372732,-76
0f:d5:ee:91:21:1a,27.380172,-85
4b:f8:f7:e1:ce:28,27.455595,-83
4b:f8:f7:e1:ce:28,27.74053,-80
0d:4b:ab:fe:4b:32,27.814499,-88
12:61:03:8c:1e:fd,27.91994,-72
0e:81:70:7d:a4:51,27.969809,-73
1c:33:59:11:31:23,28.049473,-64
0e:79:3e:8b:b7:19,28.212914,-76
0f:d5:ee:91:21:1a,28.49008,-79
1c:33:59:11:31:23,28.590283,-74
12:61:03:8c:1e:fd,28.593364,-70
0d:4b:ab:fe:4b:32,28.651453,-92
0e:79:3e:8b:b7:19,28.762773,-75
0e:81:70:7d:a4:51,29.071473,-74
1c:33:59:11:31:23,29.130031,-72
15:be:24:b3:83:65,29.353873,-91
0e:79:3e:8b:b7:19,29.580382,-76
0f:d5:ee:91:21:1a,29.882694,-84
0e:81:70:7d:a4:51,29.889418,-64
12:61:03:8c:1e:fd,29.930613,-72
0d:4b:ab:fe:4b:32,30.031937,-88
15:be:24:b3:83:65,30.17611,-91
1c:33:59:11:31:23,30.218578,-75
4b:f8:f7:e1:ce:28,30.311699,-79
0e:79:3e:8b:b7:19,30.417704,-73
0e:79:3e:8b:b7:19,30.692333,-72
15:be:24:b3:83:65,30.729321,-88
12:61:03:8c:1e:fd,30.756184,-68
0d:4b:ab:fe:4b:32,31.125033,-89
4b:f8:f7:e1:ce:28,31.167348,-77
0e:79:3e:8b:b7:19,31.242556,-75
0f:d5:ee:91:21:1a,31.248819,-86
0e:81:70:7d:a4:51,31.540622,-72
4b:f8:f7:e1:ce:28,31.742165,-85
0f:d5:ee:91:21:1a,31.790674,-87
0e:79:3e:8b:b7:19,31.802448,-71
0e:81:70:7d:a4:51,31.820034,-75
12:61:03:8c:1e:fd,31.840991,-72
1c:33:59:11:31:23,32.122732,-68
1a:c1:e2:b3:40:c8,32.267617,-95
0e:81:70:7d:a4:51,32.363196,-74
4b:f8:f7:e1:ce:28,32.607369,-76
1c:33:59:11:31:23,32.666779,-68
12:61:03:8c:1e:fd,32.79202,-70
0f:d5:ee:91:21:1a,33.17189,-86
1c:33:59:11:31:23,33.207551,-72
0d:4b:ab:fe:4b:32,33.32011,-87
0e:81:70:7d:a4:51,33.464283,-73
0e:81:70:7d:a4:51,33.735552,-63
12:61:03:8c:1e:fd,33.841141,-79
0f:d5:ee:91:21:1a,34.00219,-84
0e:79:3e:8b:b7:19,34.009567,-76
1c:33:59:11:31:23,34.021524,-63
15:be:24:b3:83:65,34.027126,-88
4b:f8:f7:e1:ce:28,34.043812,-81
0e:81:70:7d:a4:51,34.556451,-75
1c:33:59:11:31:23,34.566465,-64
12:61:03:8c:1e:fd,34.664049,-78
0f:d5:ee:91:21:1a,34.845015,-78
12:61:03:8c:1e:fd,34.941668,-78
1c:33:59:11:31:23,35.113679,-71
4b:f8:f7:e1:ce:28,35.207891,-78
0d:4b:ab:fe:4b:32,35.246108,-86
0e:81:70:7d:a4:51,35.381934,-74
0f:d5:ee:91:21:1a,35.393163,-86
12:61:03:8c:1e:fd,35.4841,-69
1a:c1:e2:b3:40:c8,35.526361,-97
1c:33:59:11:31:23,35.656103,-64
0e:79:3e:8b:b7:19,35.656608,-72
1c:33:59:11:31:23,35.926007,-72
0e:79:3e:8b:b7:19,35.930129,-75
12:61:03:8c:1e:fd,36.031019,-76
4b:f8:f7:e1:ce:28,36.339665,-80
0d:4b:ab:fe:4b:32,36.340187,-90
1c:33:59:11:31:23,36.468607,-74
0e:79:3e:8b:b7:19,36.487358,-73
12:61:03:8c:1e:fd,36.599508,-67
12:61:03:8c:1e:fd,36.850095,-74
4b:f8:f7:e1:ce:28,36.89778,-83
15:be:24:b3:83:65,37.07704,-90
0d:4b:ab:fe:4b:32,37.171403,-87
12:61:03:8c:1e:fd,37.405652,-63
1c:33:59:11:31:23,37.550744,-62
4b:f8:f7:e1:ce:28,37.753761,-74
0d:4b:ab:fe:4b:32,37.998586,-87
4b:f8:f7:e1:ce:28,38.327139,-77
0f:d5:ee:91:21:1a,38.422846,-83
12:61:03:8c:1e:fd,38.427057,-69
0d:4b:ab:fe:4b:32,38.54738,-86
1c:33:59:11:31:23,38.640554,-68
0e:81:70:7d:a4:51,38.672949,-74
0e:81:70:7d:a4:51,38.951272,-74
12:61:03:8c:1e:fd,38.978467,-67
1c:33:59:11:31:23,39.189236,-70
0e:79:3e:8b:b7:19,39.244256,-75
0d:4b:ab:fe:4b:32,39.359625,-89
4b:f8:f7:e1:ce:28,39.466265,-79
12:61:03:8c:1e:fd,39.52898,-67
0f:d5:ee:91:21:1a,39.542628,-78
1a:c1:e2:b3:40:c8,39.60762,-96
0e:81:70:7d:a4:51,39.773719,-72
0e:79:3e:8b:b7:19,39.797115,-75
12:61:03:8c:1e:fd,40.079906,-86
0f:d5:ee:91:21:1a,40.090997,-91
15:be:24:b3:83:65,40.099542,-89
0d:4b:ab:fe:4b:32,40.194567,-93
1c:33:59:11:31:23,40.276212,-73
0e:81:70:7d:a4:51,40.600078,-74
0e:79:3e:8b:b7:19,40.886407,-75
4b:f8:f7:e1:ce:28,40.895383,-70
1c:33:59:11:31:23,41.093684,-64
4b:f8:f7:e1:ce:28,41.177931,-71
0f:d5:ee:91:21:1a,41.18267,-88
15:be:24:b3:83:65,41.213875,-91
0d:4b:ab:fe:4b:32,41.295339,-83
0e:81:70:7d:a4:51,41.694639,-72
0e:79:3e:8b:b7:19,41.7105,-76
0f:d5:ee:91:21:1a,41.729243,-78
4b:f8:f7:e1:ce:28,41.750377,-76
0e:81:70:7d:a4:51,41.971544,-77
15:be:24:b3:83:65,42.049767,-87
