address,time,rssi
3d:2e:23:0e:ba:70,0.0,-82
38:a3:0f:d9:f7:56,0.016567,-55
35:53:cd:7e:6e:fd,0.021578,-87
3c:e6:0b:b4:96:5f,0.218096,-76
3d:2e:23:0e:ba:70,0.545674,-78
38:a3:0f:d9:f7:56,0.569496,-53
35:53:cd:7e:6e:fd,0.581421,-84
3c:e6:0b:b4:96:5f,1.046673,-74
3d:2e:23:0e:ba:70,1.092454,-78
38:a3:0f:d9:f7:56,1.117829,-51
35:53:cd:7e:6e:fd,1.131922,-78
38:a3:0f:d9:f7:56,1.946217,-52
3c:e6:0b:b4:96:5f,2.133117,-72
38:a3:0f:d9:f7:56,2.220089,-47
35:53:cd:7e:6e:fd,2.226079,-77
3c:e6:0b:b4:96:5f,2.963837,-74
3c:e6:0b:b4:96:5f,3.234719,-76
38:a3:0f:d9:f7:56,3.872909,-36
35:53:cd:7e:6e:fd,3.883996,-81
35:53:cd:7e:6e:fd,4.155591,-90
3d:2e:23:0e:ba:70,4.348947,-82
38:a3:0f:d9:f7:56,4.424813,-42
3d:2e:23:0e:ba:70,5.159737,-80
38:a3:0f:d9:f7:56,5.535296,-38
35:53:cd:7e:6e:fd,5.802933,-86
3c:e6:0b:b4:96:5f,5.97479,-77
3d:2e:23:0e:ba:70,5.976402,-80
3d:2e:23:0e:ba:70,6.51873,-80
35:53:cd:7e:6e:fd,6.632819,-86
38:a3:0f:d9:f7:56,6.675265,-43
22:97:03:59:fd:ca,6.704259,-91
3c:e6:0b:b4:96:5f,6.803515,-78
38:a3:0f:d9:f7:56,7.199356,-39
3d:2e:23:0e:ba:70,7.328874,-83
3c:e6:0b:b4:96:5f,7.354714,-77
35:53:cd:7e:6e:fd,7.456926,-87
22:97:03:59:fd:ca,7.52413,-91
3d:2e:23:0e:ba:70,8.141372,-82
38:a3:0f:d9:f7:56,8.291911,-37
3c:e6:0b:b4:96:5f,8.457347,-73
35:53:cd:7e:6e:fd,9.09715,-87
38:a3:0f:d9:f7:56,9.121819,-38
35:53:cd:7e:6e:fd,9.372332,-87
3d:2e:23:0e:ba:70,9.498473,-81
3c:e6:0b:b4:96:5f,9.560148,-73
38:a3:0f:d9:f7:56,9.672258,-35
73:0b:a5:f0:96:ba,10.27377,-95
3d:2e:23:0e:ba:70,10.308595,-83
3c:e6:0b:b4:96:5f,10.376344,-74
38:a3:0f:d9:f7:56,10.494631,-35
35:53:cd:7e:6e:fd,10.742703,-86
22:97:03:59:fd:ca,10.774428,-92
3d:2e:23:0e:ba:70,10.85111,-83
3c:e6:0b:b4:96:5f,11.204341,-78
38:a3:0f:d9:f7:56,11.313132,-54
3d:2e:23:0e:ba:70,11.394089,-81
35:53:cd:7e:6e:fd,11.569086,-85
3c:e6:0b:b4:96:5f,11.752683,-71
38:a3:0f:d9:f7:56,11.861805,-34
3d:2e:23:0e:ba:70,11.942361,-80
35:53:cd:7e:6e:fd,12.38933,-85
38:a3:0f:d9:f7:56,12.411541,-33
3c:e6:0b:b4:96:5f,12.577797,-74
38:a3:0f:d9:f7:56,13.226638,-64
38:a3:0f:d9:f7:56,13.496238,-65
3d:2e:23:0e:ba:70,13.571636,-79
52:6b:4c:d4:73:08,14.061257,-79
3c:e6:0b:b4:96:5f,14.224658,-81
38:a3:0f:d9:f7:56,14.295293,-72
3c:e6:0b:b4:96:5f,14.494496,-77
38:a3:0f:d9:f7:56,14.571937,-75
35:53:cd:7e:6e:fd,14.592385,-84
3d:2e:23:0e:ba:70,14.661479,-81
22:97:03:59:fd:ca,15.120139,-92
52:6b:4c:d4:73:08,15.485037,-81
38:a3:0f:d9:f7:56,15.68227,-57
35:53:cd:7e:6e:fd,15.689898,-81
3d:2e:23:0e:ba:70,15.75276,-78
3c:e6:0b:b4:96:5f,15.910688,-76
22:97:03:59:fd:ca,15.933712,-92
35:53:cd:7e:6e:fd,16.249094,-84
52:6b:4c:d4:73:08,16.378725,-76
35:53:cd:7e:6e:fd,16.558258,-80
3d:2e:23:0e:ba:70,16.566997,-78
52:6b:4c:d4:73:08,16.640048,-85
3c:e6:0b:b4:96:5f,16.699722,-79
38:a3:0f:d9:f7:56,17.055202,-60
52:6b:4c:d4:73:08,17.231312,-91
3c:e6:0b:b4:96:5f,17.250206,-80
3d:2e:23:0e:ba:70,17.384605,-80
3d:2e:23:0e:ba:70,17.656118,-78
52:6b:4c:d4:73:08,17.797044,-81
3c:e6:0b:b4:96:5f,17.80163,-80
38:a3:0f:d9:f7:56,17.907355,-61
3d:2e:23:0e:ba:70,18.470312,-81
3c:e6:0b:b4:96:5f,18.632585,-79
35:53:cd:7e:6e:fd,18.70241,-79
38:a3:0f:d9:f7:56,18.729889,-57
52:6b:4c:d4:73:08,18.949352,-82
3d:2e:23:0e:ba:70,19.283656,-82
52:6b:4c:d4:73:08,19.497459,-83
35:53:cd:7e:6e:fd,19.531074,-79
38:a3:0f:d9:f7:56,19.555791,-50
3d:2e:23:0e:ba:70,19.826151,-81
3c:e6:0b:b4:96:5f,20.011015,-78
52:6b:4c:d4:73:08,20.358699,-81
38:a3:0f:d9:f7:56,20.361092,-57
35:53:cd:7e:6e:fd,20.618923,-81
38:a3:0f:d9:f7:56,20.639904,-45
52:6b:4c:d4:73:08,20.644992,-79
3d:2e:23:0e:ba:70,20.648215,-82
73:0b:a5:f0:96:ba,21.146219,-10
38:a3:0f:d9:f7:56,21.193964,-37
38:a3:0f:d9:f7:56,21.60274,-37
35:53:cd:7e:6e:fd,21.719064,-77
3d:2e:23:0e:ba:70,21.738091,-82
3c:e6:0b:b4:96:5f,21.933298,-78
52:6b:4c:d4:73:08,22.083485,-88
3d:2e:23:0e:ba:70,22.284436,-80
38:a3:0f:d9:f7:56,22.340026,-48
52:6b:4c:d4:73:08,22.653547,-85
3c:e6:0b:b4:96:5f,22.756803,-83
38:a3:0f:d9:f7:56,22.889016,-68
26:50:6c:b4:da:1a,23.339626,-95
3d:2e:23:0e:ba:70,23.373105,-84
3c:e6:0b:b4:96:5f,23.847465,-72
35:53:cd:7e:6e:fd,23.909572,-77
38:a3:0f:d9:f7:56,23.993659,-59
52:6b:4c:d4:73:08,24.08482,-78
3c:e6:0b:b4:96:5f,24.400584,-85
3d:2e:23:0e:ba:70,24.747902,-78
52:6b:4c:d4:73:08,24.952367,-79
38:a3:0f:d9:f7:56,25.15613,-60
35:53:cd:7e:6e:fd,25.273531,-78
3d:2e:23:0e:ba:70,25.565625,-80
38:a3:0f:d9:f7:56,25.741166,-58
3c:e6:0b:b4:96:5f,25.785867,-89
35:53:cd:7e:6e:fd,25.815712,-83
3d:2e:23:0e:ba:70,25.825659,-81
3c:e6:0b:b4:96:5f,26.335016,-70
3d:2e:23:0e:ba:70,26.368193,-82
38:a3:0f:d9:f7:56,26.840875,-63
3d:2e:23:0e:ba:70,26.912788,-79
35:53:cd:7e:6e:fd,26.914704,-86
3c:e6:0b:b4:96:5f,27.167505,-68
52:6b:4c:d4:73:08,27.255847,-88
38:a3:0f:d9:f7:56,27.387694,-70
35:53:cd:7e:6e:fd,27.460223,-84
3d:2e:23:0e:ba:70,27.461452,-77
35:53:cd:7e:6e:fd,27.737531,-83
38:a3:0f:d9:f7:56,27.943979,-66
3c:e6:0b:b4:96:5f,27.984933,-70
52:6b:4c:d4:73:08,28.118526,-78
35:53:cd:7e:6e:fd,28.284037,-85
38:a3:0f:d9:f7:56,28.477934,-68
3c:e6:0b:b4:96:5f,28.536817,-85
3d:2e:23:0e:ba:70,28.547858,-78
38:a3:0f:d9:f7:56,28.755761,-68
3d:2e:23:0e:ba:70,28.820986,-82
52:6b:4c:d4:73:08,28.958084,-94
38:a3:0f:d9:f7:56,29.315654,-65
35:53:cd:7e:6e:fd,29.38482,-85
3c:e6:0b:b4:96:5f,29.628706,-68
52:6b:4c:d4:73:08,29.798735,-82
3c:e6:0b:b4:96:5f,29.906071,-72
3d:2e:23:0e:ba:70,29.910585,-82
35:53:cd:7e:6e:fd,30.209799,-81
38:a3:0f:d9:f7:56,30.411686,-65
38:a3:0f:d9:f7:56,30.960843,-62
3d:2e:23:0e:ba:70,30.997832,-78
52:6b:4c:d4:73:08,31.234789,-85
3c:e6:0b:b4:96:5f,31.27592,-81
38:a3:0f:d9:f7:56,31.504136,-61
3d:2e:23:0e:ba:70,31.540368,-77
35:53:cd:7e:6e:fd,31.586505,-79
35:53:cd:7e:6e:fd,31.857413,-83
3d:2e:23:0e:ba:70,32.07959,-75
3c:e6:0b:b4:96:5f,32.104887,-67
38:a3:0f:d9:f7:56,32.331922,-70
35:53:cd:7e:6e:fd,32.40331,-88
22:97:03:59:fd:ca,32.527163,-93
73:0b:a5:f0:96:ba,32.59483,-93
38:a3:0f:d9:f7:56,32.887033,-65
52:6b:4c:d4:73:08,32.934943,-80
3c:e6:0b:b4:96:5f,32.936703,-66
35:53:cd:7e:6e:fd,32.947028,-84
38:a3:0f:d9:f7:56,33.699589,-72
3d:2e:23:0e:ba:70,33.712957,-80
3c:e6:0b:b4:96:5f,33.780651,-75
52:6b:4c:d4:73:08,33.80262,-10
3d:2e:23:0e:ba:70,33.985152,-78
3c:e6:0b:b4:96:5f,34.031041,-68
35:53:cd:7e:6e:fd,34.042826,-81
38:a3:0f:d9:f7:56,34.248371,-73
52:6b:4c:d4:73:08,34.372504,-81
3d:2e:23:0e:ba:70,34.529635,-79
35:53:cd:7e:6e:fd,34.589635,-82
38:a3:0f:d9:f7:56,35.069765,-65
3d:2e:23:0e:ba:70,35.07905,-77
3c:e6:0b:b4:96:5f,35.129224,-83
35:53:cd:7e:6e:fd,35.144733,-83
22:97:03:59:fd:ca,35.514544,-96
38:a3:0f:d9:f7:56,35.620407,-62
52:6b:4c:d4:73:08,35.804549,-87
52:6b:4c:d4:73:08,36.117074,-82
3d:2e:23:0e:ba:70,36.169002,-75
